cik,company_name,form_type,date_filed,edgar_url
1017655,PAID INC,10-K,2012-05-15,edgar/data/1017655/0001017655-12-000025.txt
1018336,INFORMATION ARCHITECTS CORP,10-K/A,2012-04-20,edgar/data/1018336/0001018336-12-000011.txt
1018336,INFORMATION ARCHITECTS CORP,10-K,2012-04-16,edgar/data/1018336/0001018336-12-000009.txt
1019034,BIO KEY INTERNATIONAL INC,10-K,2012-04-16,edgar/data/1019034/0001437749-12-003901.txt
1019671,SEACHANGE INTERNATIONAL INC,10-K/A,2012-04-06,edgar/data/1019671/0001144204-12-020588.txt
1019671,SEACHANGE INTERNATIONAL INC,10-K,2012-04-05,edgar/data/1019671/0001144204-12-020320.txt
1019695,ARQULE INC,10-K/A,2012-04-10,edgar/data/1019695/0001188112-12-001013.txt
1019787,PURADYN FILTER TECHNOLOGIES INC,10-K,2012-04-05,edgar/data/1019787/0000943440-12-000320.txt
1020302,"INTERNET INFINITY, INC.",NT 10-K,2012-06-29,edgar/data/1020302/0001493152-12-000702.txt
102037,UNIVERSAL CORP /VA/,10-K,2012-05-25,edgar/data/102037/0001445305-12-001881.txt
1021096,ROOMLINX INC,10-K/A,2012-04-30,edgar/data/1021096/0001188112-12-001295.txt
102109,UNIVERSAL SECURITY INSTRUMENTS INC,10-K,2012-06-28,edgar/data/102109/0001144204-12-036899.txt
1021162,TRIUMPH GROUP INC,10-K,2012-05-29,edgar/data/1021162/0001021162-12-000011.txt
1021435,GRAPHON CORP/DE,10-K,2012-04-16,edgar/data/1021435/0001021435-12-000017.txt
1021435,GRAPHON CORP/DE,NT 10-K,2012-04-02,edgar/data/1021435/0001021435-12-000013.txt
102198,COMPETITIVE TECHNOLOGIES INC,10-K/A,2012-05-15,edgar/data/102198/0001360865-12-000078.txt
102198,COMPETITIVE TECHNOLOGIES INC,10-K,2012-04-16,edgar/data/102198/0001360865-12-000063.txt
1022408,EPLUS INC,10-K,2012-06-14,edgar/data/1022408/0001022408-12-000020.txt
1022701,NEOMEDIA TECHNOLOGIES INC,10-K/A,2012-04-23,edgar/data/1022701/0001144204-12-023170.txt
1022701,NEOMEDIA TECHNOLOGIES INC,10-K,2012-04-16,edgar/data/1022701/0001144204-12-022038.txt
1023298,alpha-En Corp,10-K,2012-04-16,edgar/data/1023298/0001144204-12-021692.txt
1023362,POWERWAVE TECHNOLOGIES INC,10-K/A,2012-04-30,edgar/data/1023362/0001193125-12-195379.txt
1023731,8X8 INC /DE/,10-K,2012-05-24,edgar/data/1023731/0001136261-12-000328.txt
1024520,WORLD HEART CORP,10-K/A,2012-04-27,edgar/data/1024520/0001193125-12-190557.txt
1024626,"CANNABIS SCIENCE, INC.",10-K,2012-04-16,edgar/data/1024626/0001517126-12-000040.txt
1024626,"CANNABIS SCIENCE, INC.",NT 10-K,2012-04-02,edgar/data/1024626/0001517126-12-000029.txt
1024628,ZAP,10-K,2012-04-16,edgar/data/1024628/0001072613-12-000330.txt
1024628,ZAP,NT 10-K,2012-04-02,edgar/data/1024628/0001493152-12-000252.txt
1024920,Fuelstream INC,10-K,2012-04-17,edgar/data/1024920/0001391609-12-000150.txt
10254,EARTHSTONE ENERGY INC,10-K/A,2012-06-05,edgar/data/10254/0001354488-12-003048.txt
10254,EARTHSTONE ENERGY INC,10-K,2012-06-05,edgar/data/10254/0001354488-12-003035.txt
1025835,ENTERPRISE FINANCIAL SERVICES CORP,10-K/A,2012-04-23,edgar/data/1025835/0001025835-12-000026.txt
1025835,ENTERPRISE FINANCIAL SERVICES CORP,10-K,2012-04-23,edgar/data/1025835/0001025835-12-000034.txt
1025877,DCB FINANCIAL CORP,10-K/A,2012-04-27,edgar/data/1025877/0001193125-12-191028.txt
1026650,ERESEARCHTECHNOLOGY INC /DE/,10-K/A,2012-04-30,edgar/data/1026650/0001193125-12-196304.txt
1028394,VOYAGER ENTERTAINMENT INTERNATIONAL INC,NT 10-K,2012-04-02,edgar/data/1028394/0001214659-12-001454.txt
1028536,HYPERVIEW LTD.,10-K/A,2012-04-19,edgar/data/1028536/0001144204-12-022637.txt
1028536,HYPERVIEW LTD.,10-K,2012-04-13,edgar/data/1028536/0001144204-12-021328.txt
1028536,HYPERVIEW LTD.,NT 10-K,2012-04-02,edgar/data/1028536/0001144204-12-019425.txt
1029454,MOBILE AREA NETWORKS INC,NT 10-K,2012-04-05,edgar/data/1029454/0001471242-12-000413.txt
1029730,LADENBURG THALMANN FINANCIAL SERVICES INC,10-K/A,2012-04-30,edgar/data/1029730/0001144204-12-024939.txt
1030896,BLUEFLY INC,10-K,2012-04-06,edgar/data/1030896/0001133796-12-000072.txt
1030896,BLUEFLY INC,NT 10-K,2012-04-02,edgar/data/1030896/0001133796-12-000064.txt
1030916,PREMIER HOLDING CORP.,10-K,2012-04-11,edgar/data/1030916/0001471242-12-000429.txt
1031029,STARTEK INC,10-K/A,2012-05-31,edgar/data/1031029/0001104659-12-041027.txt
1031999,Eastern 1996D Limited Partnership,NT 10-K,2012-04-02,edgar/data/1031999/0000077877-12-000017.txt
1032067,MEADE INSTRUMENTS CORP,10-K,2012-05-29,edgar/data/1032067/0001193125-12-251504.txt
1032975,LOGITECH INTERNATIONAL SA,10-K,2012-05-30,edgar/data/1032975/0001047469-12-006385.txt
1033012,FLAGSTAR BANCORP INC,10-K/A,2012-04-30,edgar/data/1033012/0001193125-12-196292.txt
1035675,NSTAR/MA,10-K/A,2012-04-10,edgar/data/1035675/0001193125-12-156245.txt
1035976,FIRST NATIONAL COMMUNITY BANCORP INC,10-K,2012-04-06,edgar/data/1035976/0001104659-12-024212.txt
1035991,FIRST ROBINSON FINANCIAL CORP,10-K,2012-06-27,edgar/data/1035991/0001144204-12-036692.txt
1036188,QAD INC,10-K,2012-04-05,edgar/data/1036188/0001140361-12-019472.txt
1036478,WWA GROUP INC,10-K,2012-04-16,edgar/data/1036478/0001211524-12-000086.txt
1036500,WNC HOUSING TAX CREDIT FUND VI LP SERIES 5,10-K,2012-06-22,edgar/data/1036500/0001493152-12-000671.txt
1037038,RALPH LAUREN CORP,10-K,2012-05-24,edgar/data/1037038/0001193125-12-247066.txt
1037115,ORBIT FR INC,10-K,2012-04-09,edgar/data/1037115/0001140361-12-019794.txt
1037131,PLAYERS NETWORK,10-K,2012-04-16,edgar/data/1037131/0001214659-12-001673.txt
1037156,WNC HOUSING TAX CREDIT FUND VI LP SERIES 6,10-K,2012-06-22,edgar/data/1037156/0001493152-12-000673.txt
1037649,INTERLEUKIN GENETICS INC,10-K/A,2012-04-30,edgar/data/1037649/0001144204-12-024923.txt
1037676,ARCH COAL INC,10-K/A,2012-04-23,edgar/data/1037676/0001047469-12-004613.txt
103884,ALEXANDERS J CORP,10-K/A,2012-04-30,edgar/data/103884/0001157523-12-002275.txt
103884,ALEXANDERS J CORP,10-K/A,2012-05-15,edgar/data/103884/0001157523-12-002909.txt
103884,ALEXANDERS J CORP,10-K,2012-04-02,edgar/data/103884/0001157523-12-001667.txt
1040130,PETMED EXPRESS INC,10-K,2012-05-29,edgar/data/1040130/0001188112-12-001799.txt
1040850,MEDISWIPE INC.,10-K,2012-04-16,edgar/data/1040850/0001471242-12-000467.txt
1040850,MEDISWIPE INC.,NT 10-K,2012-04-02,edgar/data/1040850/0001078782-12-000935.txt
1041368,RIVERVIEW BANCORP INC,10-K,2012-06-15,edgar/data/1041368/0000939057-12-000186.txt
1041514,NET 1 UEPS TECHNOLOGIES INC,10-K/A,2012-04-03,edgar/data/1041514/0001062993-12-001134.txt
1042418,COMMONWEALTH BIOTECHNOLOGIES INC,10-K,2012-04-16,edgar/data/1042418/0001193125-12-164625.txt
1042582,Eastern 1997D Limited Partnership,NT 10-K,2012-04-02,edgar/data/1042582/0000077877-12-000019.txt
1042784,GOLDEN PHOENIX MINERALS INC,10-K,2012-04-16,edgar/data/1042784/0001096906-12-000981.txt
1042784,GOLDEN PHOENIX MINERALS INC,NT 10-K,2012-04-02,edgar/data/1042784/0001096906-12-000781.txt
1043325,CENTERLINE HOLDING CO,10-K/A,2012-04-18,edgar/data/1043325/0001215811-12-000022.txt
1043382,SOLUTIA INC,10-K/A,2012-04-30,edgar/data/1043382/0001043382-12-000011.txt
1043894,ENVIRO VORAXIAL TECHNOLOGY INC,10-K,2012-04-16,edgar/data/1043894/0001099910-12-000111.txt
1043894,ENVIRO VORAXIAL TECHNOLOGY INC,NT 10-K,2012-04-02,edgar/data/1043894/0001099910-12-000086.txt
1045014,GAMETECH INTERNATIONAL INC,10-K/A,2012-05-31,edgar/data/1045014/0001437749-12-005634.txt
1045390,"COLOMBIA ENERGY RESOURCES, INC.",10-K/A,2012-04-03,edgar/data/1045390/0001144204-12-019883.txt
1045929,FIRST COLOMBIA GOLD CORP.,10-K,2012-04-16,edgar/data/1045929/0001117768-12-000154.txt
1045929,FIRST COLOMBIA GOLD CORP.,NT 10-K,2012-04-02,edgar/data/1045929/0001117768-12-000124.txt
1046131,MIDAS INC,10-K/A,2012-04-17,edgar/data/1046131/0001193125-12-166467.txt
1046327,REALNETWORKS INC,10-K/A,2012-04-30,edgar/data/1046327/0001193125-12-196763.txt
1046672,PAN AMERICAN GOLDFIELDS LTD,10-K/A,2012-06-25,edgar/data/1046672/0001533621-12-000217.txt
1046672,PAN AMERICAN GOLDFIELDS LTD,10-K,2012-05-31,edgar/data/1046672/0001533621-12-000206.txt
1046672,PAN AMERICAN GOLDFIELDS LTD,NT 10-K,2012-05-29,edgar/data/1046672/0001325310-12-000009.txt
1046880,CENTRAL EUROPEAN DISTRIBUTION CORP,10-K/A,2012-04-30,edgar/data/1046880/0001193125-12-196592.txt
1047166,UNITED RENTALS NORTH AMERICA INC,10-K/A,2012-04-20,edgar/data/1047166/0001193125-12-173118.txt
1047446,COMMUNITY FIRST BANCORP,10-K,2012-04-19,edgar/data/1047446/0001104659-12-026534.txt
1047446,COMMUNITY FIRST BANCORP,NT 10-K,2012-04-02,edgar/data/1047446/0000948520-12-000012.txt
1048620,GRANITE CITY FOOD & BREWERY LTD.,10-K/A,2012-04-24,edgar/data/1048620/0001047469-12-004639.txt
1049505,US DATAWORKS INC,NT 10-K,2012-06-29,edgar/data/1049505/0001144204-12-037307.txt
1050825,STEELCASE INC,10-K,2012-04-23,edgar/data/1050825/0001193125-12-175731.txt
1050957,"BAYOU CITY EXPLORATION, INC.",10-K,2012-04-10,edgar/data/1050957/0001019687-12-001339.txt
1050957,"BAYOU CITY EXPLORATION, INC.",NT 10-K,2012-04-02,edgar/data/1050957/0001019687-12-001199.txt
1051488,Integrated Healthcare Holdings Inc,10-K,2012-06-22,edgar/data/1051488/0001019687-12-002217.txt
1051771,BELK INC,10-K,2012-04-10,edgar/data/1051771/0001193125-12-157029.txt
1052257,"Z TRIM HOLDINGS, INC",10-K,2012-04-10,edgar/data/1052257/0001052257-12-000015.txt
1052284,"Tongli Pharmaceuticals (USA), Inc.",NT 10-K,2012-06-29,edgar/data/1052284/0001144204-12-037181.txt
1053369,ELITE PHARMACEUTICALS INC /NV/,10-K,2012-06-29,edgar/data/1053369/0001144204-12-037392.txt
1053439,STANADYNE CORP,10-K/A,2012-04-02,edgar/data/1053439/0001193125-12-146436.txt
1053691,"Stratus Media Group, Inc",10-K,2012-05-21,edgar/data/1053691/0001019687-12-001932.txt
1054579,HASTINGS ENTERTAINMENT INC,10-K,2012-04-18,edgar/data/1054579/0001193125-12-167509.txt
1056285,"KIRKLAND'S, INC",10-K,2012-04-12,edgar/data/1056285/0001193125-12-160837.txt
1056598,"Regeneca, Inc.",NT 10-K,2012-04-02,edgar/data/1056598/0001079974-12-000121.txt
1056757,SEYCHELLE ENVIRONMENTAL TECHNOLOGIES INC /CA,10-K,2012-05-29,edgar/data/1056757/0001079974-12-000239.txt
1058330,"STAKOOL, INC.",10-K,2012-04-24,edgar/data/1058330/0001432093-12-000296.txt
1058767,BIOMODA INC/NM,10-K,2012-04-23,edgar/data/1058767/0001185185-12-000828.txt
1059763,ADAMS GOLF INC,10-K/A,2012-04-30,edgar/data/1059763/0001171843-12-001543.txt
1059790,POZEN INC /NC,10-K/A,2012-06-29,edgar/data/1059790/0001193125-12-290125.txt
1060990,QUICKSILVER RESOURCES INC,10-K/A,2012-04-16,edgar/data/1060990/0001193125-12-164725.txt
1060990,QUICKSILVER RESOURCES INC,10-K,2012-04-16,edgar/data/1060990/0001193125-12-163507.txt
1061169,CEPHAS HOLDING CORP.,10-K,2012-04-23,edgar/data/1061169/0001061169-12-000002.txt
1061288,AUSTRALIAN CANADIAN OIL ROYALTIES LTD,10-K,2012-04-12,edgar/data/1061288/0000909012-12-000217.txt
1061688,Genmed Holding Corp,10-K,2012-04-16,edgar/data/1061688/0001178924-12-000053.txt
106311,"CATALYST RESOURCE GROUP, INC.",10-K,2012-05-17,edgar/data/106311/0001471242-12-000721.txt
1065001,"Shearson American REIT, Inc.",10-K,2012-04-16,edgar/data/1065001/0001493152-12-000306.txt
1065023,REDDY ICE CORP,10-K/A,2012-04-27,edgar/data/1065023/0001104659-12-029595.txt
1065023,REDDY ICE CORP,10-K,2012-04-12,edgar/data/1065023/0001047469-12-004191.txt
1065189,LEXON TECHNOLOGIES INC,10-K/A,2012-05-01,edgar/data/1065189/0001504412-12-000052.txt
1065189,LEXON TECHNOLOGIES INC,10-K/A,2012-05-10,edgar/data/1065189/0001504412-12-000058.txt
1065189,LEXON TECHNOLOGIES INC,10-K,2012-04-17,edgar/data/1065189/0001504412-12-000050.txt
1065598,"DigitalTown, Inc.",10-K,2012-05-30,edgar/data/1065598/0001056520-12-000254.txt
1065598,"DigitalTown, Inc.",NT 10-K,2012-05-30,edgar/data/1065598/0001056520-12-000250.txt
1066107,EL PASO CORP/DE,10-K/A,2012-04-30,edgar/data/1066107/0001047469-12-004994.txt
106618,HANDY & HARMAN LTD.,10-K/A,2012-04-30,edgar/data/106618/0000921895-12-000909.txt
1067419,MISSION WEST PROPERTIES INC,10-K/A,2012-04-27,edgar/data/1067419/0001067419-12-000010.txt
1067701,UNITED RENTALS INC /DE,10-K/A,2012-04-20,edgar/data/1067701/0001193125-12-173118.txt
1068084,PRIVATE MEDIA GROUP INC,NT 10-K,2012-04-02,edgar/data/1068084/0001193125-12-145920.txt
1069489,WESCORP ENERGY INC,NT 10-K,2012-04-02,edgar/data/1069489/0001062993-12-001124.txt
1069530,PAIN THERAPEUTICS INC,10-K/A,2012-05-09,edgar/data/1069530/0001193125-12-222392.txt
1069563,DEFENSE INDUSTRIES INTERNATIONAL INC,NT 10-K,2012-04-02,edgar/data/1069563/0000910662-12-000116.txt
1070295,CAPITOL CITY BANCSHARES INC,10-K/A,2012-06-04,edgar/data/1070295/0001193125-12-258755.txt
1070295,CAPITOL CITY BANCSHARES INC,10-K,2012-04-13,edgar/data/1070295/0001193125-12-162839.txt
1071264,JACKSONVILLE BANCORP INC /FL/,10-K/A,2012-04-04,edgar/data/1071264/0001193125-12-150110.txt
1071341,EDELMAN FINANCIAL GROUP INC.,10-K/A,2012-04-30,edgar/data/1071341/0001144204-12-024942.txt
107140,"WILEY JOHN & SONS, INC.",10-K,2012-06-26,edgar/data/107140/0000107140-12-000029.txt
1071992,CAPITAL BANK CORP,10-K/A,2012-04-30,edgar/data/1071992/0001071992-12-000005.txt
1071992,CAPITAL BANK CORP,10-K,2012-04-10,edgar/data/1071992/0001071992-12-000002.txt
1071992,CAPITAL BANK CORP,NT 10-K,2012-04-02,edgar/data/1071992/0000898822-12-000144.txt
1072379,NORTHWEST BIOTHERAPEUTICS INC,10-K,2012-04-13,edgar/data/1072379/0001144204-12-021574.txt
1072627,KINGSWAY FINANCIAL SERVICES INC,10-K/A,2012-04-30,edgar/data/1072627/0001072627-12-000018.txt
107263,WILLIAMS COMPANIES INC,10-K/A,2012-04-11,edgar/data/107263/0001193125-12-158872.txt
107263,WILLIAMS COMPANIES INC,10-K/A,2012-05-01,edgar/data/107263/0001193125-12-200819.txt
1072725,GOLD RESERVE INC,10-K/A,2012-04-30,edgar/data/1072725/0001072725-12-000023.txt
1072806,EOS Preferred Corp,10-K,2012-04-13,edgar/data/1072806/0001019056-12-000486.txt
1073967,SERENA SOFTWARE INC,10-K,2012-04-30,edgar/data/1073967/0001193125-12-195902.txt
1074929,MAVERICK MINERALS CORP,NT 10-K,2012-04-02,edgar/data/1074929/0001062993-12-001122.txt
1075773,Treaty Energy Corp,10-K,2012-06-13,edgar/data/1075773/0001354488-12-003207.txt
1076262,TERRALENE FUELS Corp,10-K,2012-04-16,edgar/data/1076262/0001477932-12-001211.txt
1076394,CENTRAL BANCORP INC /MA/,10-K,2012-06-19,edgar/data/1076394/0001193125-12-274783.txt
1076541,"INNOCOM TECHNOLOGY HOLDINGS, INC.",10-K,2012-04-16,edgar/data/1076541/0001078782-12-001037.txt
1076700,"KIT digital, Inc.",10-K/A,2012-04-30,edgar/data/1076700/0001144204-12-025055.txt
1076784,China 3C Group,10-K/A,2012-06-04,edgar/data/1076784/0001144204-12-033115.txt
1076784,China 3C Group,10-K,2012-04-16,edgar/data/1076784/0001144204-12-021796.txt
1076966,SIERRA RESOURCE GROUP INC,10-K/A,2012-06-19,edgar/data/1076966/0001108017-12-000134.txt
1076966,SIERRA RESOURCE GROUP INC,10-K/A,2012-06-20,edgar/data/1076966/0001108017-12-000138.txt
1076966,SIERRA RESOURCE GROUP INC,10-K,2012-04-16,edgar/data/1076966/0001108017-12-000077.txt
1077241,T REIT LIQUIDATING TRUST,10-K,2012-04-06,edgar/data/1077241/0001193125-12-153420.txt
1077370,Internet Patents Corp,10-K,2012-04-02,edgar/data/1077370/0001437749-12-003155.txt
1077370,Internet Patents Corp,NT 10-K,2012-04-02,edgar/data/1077370/0001437749-12-003238.txt
1077638,SENSE TECHNOLOGIES INC,NT 10-K,2012-05-29,edgar/data/1077638/0001325310-12-000008.txt
1077688,HOOKER FURNITURE CORP,10-K,2012-04-13,edgar/data/1077688/0001185185-12-000743.txt
1078037,"REMEDENT, INC.",NT 10-K,2012-06-29,edgar/data/1078037/0001144204-12-037101.txt
1078075,NETSCOUT SYSTEMS INC,10-K,2012-05-25,edgar/data/1078075/0001193125-12-248469.txt
1080014,THERAVANCE INC,10-K/A,2012-05-24,edgar/data/1080014/0001104659-12-039830.txt
1080224,EDGAR ONLINE INC,10-K/A,2012-04-30,edgar/data/1080224/0001193125-12-195969.txt
1080398,"Titan Energy Worldwide, Inc.",10-K,2012-04-27,edgar/data/1080398/0001144204-12-024388.txt
1080398,"Titan Energy Worldwide, Inc.",NT 10-K,2012-04-02,edgar/data/1080398/0001144204-12-019260.txt
1080504,Eastern 1998D Limited Partnership,NT 10-K,2012-04-02,edgar/data/1080504/0000077877-12-000021.txt
1081074,"Armada Oil, Inc.",10-K,2012-06-27,edgar/data/1081074/0001144204-12-036658.txt
1081091,STUDIO II BRANDS INC,10-K/A,2012-05-10,edgar/data/1081091/0001137050-12-000150.txt
1081183,NATION ENERGY INC,10-K,2012-06-18,edgar/data/1081183/0001081183-12-000004.txt
1082027,NORTHSTAR ELECTRONICS INC,10-K/A,2012-04-17,edgar/data/1082027/0001091818-12-000126.txt
1082027,NORTHSTAR ELECTRONICS INC,10-K,2012-04-16,edgar/data/1082027/0001091818-12-000124.txt
1082492,VADDA ENERGY CORP,10-K,2012-04-16,edgar/data/1082492/0001019687-12-001388.txt
1082492,VADDA ENERGY CORP,NT 10-K,2012-04-02,edgar/data/1082492/0001019687-12-001209.txt
1083446,"Apollo Medical Holdings, Inc.",10-K/A,2012-04-09,edgar/data/1083446/0001144204-12-020630.txt
1083446,"Apollo Medical Holdings, Inc.",10-K,2012-05-15,edgar/data/1083446/0001144204-12-029578.txt
1083446,"Apollo Medical Holdings, Inc.",NT 10-K,2012-04-30,edgar/data/1083446/0001144204-12-024629.txt
1083459,"China Water Group, Inc.",10-K,2012-06-15,edgar/data/1083459/0001144204-12-035028.txt
1083490,SUNRISE REAL ESTATE GROUP INC,10-K,2012-04-16,edgar/data/1083490/0001144204-12-021701.txt
1083490,SUNRISE REAL ESTATE GROUP INC,NT 10-K,2012-04-02,edgar/data/1083490/0001144204-12-019203.txt
1083706,ENXNET INC,NT 10-K,2012-06-29,edgar/data/1083706/0001002014-12-000340.txt
1083743,"Lone Pine Holdings, Inc",10-K/A,2012-04-24,edgar/data/1083743/0001432093-12-000292.txt
1083848,CAN CAL RESOURCES LTD,10-K/A,2012-04-16,edgar/data/1083848/0001515068-12-000030.txt
108385,WORLD ACCEPTANCE CORP,10-K/A,2012-06-14,edgar/data/108385/0001140361-12-029931.txt
108385,WORLD ACCEPTANCE CORP,10-K,2012-05-29,edgar/data/108385/0001140361-12-027556.txt
1083866,EDEN ENERGY CORP,10-K,2012-04-20,edgar/data/1083866/0001062993-12-001371.txt
1083866,EDEN ENERGY CORP,NT 10-K,2012-04-02,edgar/data/1083866/0001062993-12-001095.txt
1083922,"AuraSource, Inc.",10-K,2012-06-29,edgar/data/1083922/0001308411-12-000076.txt
1083944,MEDICAL MAKEOVER CORP OF AMERICA,10-K,2012-04-16,edgar/data/1083944/0001213900-12-001912.txt
1083944,MEDICAL MAKEOVER CORP OF AMERICA,NT 10-K,2012-04-02,edgar/data/1083944/0001213900-12-001608.txt
1084226,Searchlight Minerals Corp.,10-K,2012-04-12,edgar/data/1084226/0001144204-12-021267.txt
1084226,Searchlight Minerals Corp.,NT 10-K,2012-04-02,edgar/data/1084226/0001144204-12-019314.txt
1084332,SALON MEDIA GROUP INC,10-K,2012-06-29,edgar/data/1084332/0001437749-12-006535.txt
1084384,ELEPHANT TALK COMMUNICATIONS CORP,10-K/A,2012-04-30,edgar/data/1084384/0001144204-12-025019.txt
1084384,ELEPHANT TALK COMMUNICATIONS CORP,10-K/A,2012-05-04,edgar/data/1084384/0001144204-12-026143.txt
1084507,Arrayit Corp,10-K/A,2012-04-19,edgar/data/1084507/0000798947-12-000031.txt
1084507,Arrayit Corp,10-K,2012-04-17,edgar/data/1084507/0000798947-12-000022.txt
1084507,Arrayit Corp,NT 10-K,2012-04-02,edgar/data/1084507/0000798947-12-000016.txt
1084597,XZERES Corp.,10-K,2012-06-13,edgar/data/1084597/0001255294-12-000411.txt
1084597,XZERES Corp.,NT 10-K,2012-05-29,edgar/data/1084597/0001255294-12-000373.txt
1084899,"GREENWORLD DEVELOPMENT, INC.",10-K,2012-04-16,edgar/data/1084899/0001213900-12-001849.txt
1085277,SKINVISIBLE INC,10-K,2012-04-16,edgar/data/1085277/0001255294-12-000224.txt
1086303,PACIFIC WEBWORKS INC,10-K,2012-05-08,edgar/data/1086303/0001548123-12-000019.txt
1086411,JOHN D. OIL & GAS CO,10-K,2012-06-14,edgar/data/1086411/0001193125-12-270517.txt
1087022,ALR TECHNOLOGIES INC.,10-K,2012-04-02,edgar/data/1087022/0001002014-12-000186.txt
1087022,ALR TECHNOLOGIES INC.,NT 10-K,2012-04-02,edgar/data/1087022/0001002014-12-000185.txt
