cik,company_name,form_type,date_filed,edgar_url
1003986,TAYLOR CALVIN B BANKSHARES INC,10-K,2012-03-07,edgar/data/1003986/0001140361-12-013854.txt
1004036,TANGER PROPERTIES LTD PARTNERSHIP /NC/,10-K,2012-02-29,edgar/data/1004036/0000899715-12-000008.txt
1004125,KSW INC,10-K,2012-03-30,edgar/data/1004125/0001133796-12-000059.txt
100412,250 WEST 57TH ST ASSOCIATES L.L.C.,NT 10-K,2012-03-30,edgar/data/100412/0000100412-12-000002.txt
1004155,AGL RESOURCES INC,10-K,2012-02-22,edgar/data/1004155/0001004155-12-000017.txt
1004411,GILLA INC.,10-K,2012-03-30,edgar/data/1004411/0001354488-12-001592.txt
1004434,AFFILIATED MANAGERS GROUP INC,10-K,2012-02-23,edgar/data/1004434/0001047469-12-001372.txt
1004440,CONSTELLATION ENERGY GROUP INC,10-K,2012-02-29,edgar/data/1004440/0001047469-12-001863.txt
1004673,Entertainment Gaming Asia Inc.,10-K,2012-03-30,edgar/data/1004673/0001104659-12-022761.txt
1004702,OCEANFIRST FINANCIAL CORP,10-K,2012-03-15,edgar/data/1004702/0001193125-12-116280.txt
1004724,ADCARE HEALTH SYSTEMS INC,10-K,2012-03-19,edgar/data/1004724/0001047469-12-002859.txt
1004980,PG&E CORP,10-K,2012-02-16,edgar/data/1004980/0001193125-12-065537.txt
1004988,CHASE CREDIT CARD MASTER TRUST,10-K,2012-03-30,edgar/data/1004988/0001193125-12-143274.txt
1004989,SPAR GROUP INC,10-K,2012-03-21,edgar/data/1004989/0001437749-12-002606.txt
1005010,ARTHROCARE CORP,10-K,2012-02-16,edgar/data/1005010/0001104659-12-010580.txt
1005177,ML TREND-FOLLOWING FUTURES FUND L.P.,10-K/A,2012-01-27,edgar/data/1005177/0000905148-12-000185.txt
1005177,ML TREND-FOLLOWING FUTURES FUND L.P.,10-K,2012-03-23,edgar/data/1005177/0001104659-12-020312.txt
100517,"United Continental Holdings, Inc.",10-K,2012-02-22,edgar/data/100517/0001193125-12-073010.txt
1005188,NORTH CENTRAL BANCSHARES INC,10-K,2012-03-09,edgar/data/1005188/0001005188-12-000019.txt
1005201,DEPOMED INC,10-K,2012-03-08,edgar/data/1005201/0001047469-12-002308.txt
1005284,UNIVERSAL DISPLAY CORP \PA\,10-K/A,2012-03-21,edgar/data/1005284/0001005284-12-000029.txt
1005284,UNIVERSAL DISPLAY CORP \PA\,10-K,2012-02-28,edgar/data/1005284/0001005284-12-000018.txt
1005409,DIME COMMUNITY BANCSHARES INC,10-K,2012-03-14,edgar/data/1005409/0001005409-12-000012.txt
1005414,TOYS R US INC,10-K,2012-03-21,edgar/data/1005414/0001005414-12-000010.txt
1005699,MAGICJACK VOCALTEC LTD,10-K,2012-03-15,edgar/data/1005699/0001178913-12-000721.txt
1005757,CSG SYSTEMS INTERNATIONAL INC,10-K,2012-03-15,edgar/data/1005757/0001193125-12-116620.txt
1005817,TOMPKINS FINANCIAL CORP,10-K,2012-03-09,edgar/data/1005817/0001387131-12-000608.txt
1006045,IRIDEX CORP,10-K,2012-03-30,edgar/data/1006045/0001193125-12-143973.txt
100625,SIERRA MONITOR CORP /CA/,10-K,2012-03-22,edgar/data/100625/0001144204-12-016652.txt
1006269,LORAL SPACE & COMMUNICATIONS INC.,10-K/A,2012-03-29,edgar/data/1006269/0001193125-12-139486.txt
1006269,LORAL SPACE & COMMUNICATIONS INC.,10-K,2012-02-29,edgar/data/1006269/0001193125-12-086547.txt
1006281,"Protalix BioTherapeutics, Inc.",10-K,2012-02-27,edgar/data/1006281/0001144204-12-011082.txt
1006424,FIRST FEDERAL BANCSHARES OF ARKANSAS INC,10-K,2012-03-29,edgar/data/1006424/0001437749-12-003024.txt
1006459,Homeland Security Capital CORP,10-KT,2012-03-30,edgar/data/1006459/0001104659-12-022809.txt
1006820,NORTHERN CALIFORNIA BANCORP INC,10-K/A,2012-01-06,edgar/data/1006820/0001104659-12-000910.txt
1006820,NORTHERN CALIFORNIA BANCORP INC,NT 10-K,2012-03-30,edgar/data/1006820/0001104659-12-022699.txt
1006837,PRIMUS TELECOMMUNICATIONS GROUP INC,10-K,2012-03-15,edgar/data/1006837/0001193125-12-117626.txt
1006892,JDA SOFTWARE GROUP INC,NT 10-K,2012-02-29,edgar/data/1006892/0001193125-12-089036.txt
1007019,COFFEE HOLDING CO INC,10-K,2012-01-30,edgar/data/1007019/0001354488-12-000351.txt
100716,UNICO AMERICAN CORP,10-K,2012-03-26,edgar/data/100716/0000100716-12-000004.txt
100726,UNIFI INC,10-K/A,2012-03-30,edgar/data/100726/0001437749-12-003104.txt
1007273,BANK OF SOUTH CAROLINA CORP,10-K,2012-03-05,edgar/data/1007273/0001387131-12-000574.txt
1007330,"PRGX GLOBAL, INC.",10-K,2012-03-15,edgar/data/1007330/0001193125-12-115254.txt
1007587,KVH INDUSTRIES INC \DE\,10-K,2012-03-08,edgar/data/1007587/0001193125-12-104008.txt
100790,UNION CARBIDE CORP /NEW/,10-K,2012-02-15,edgar/data/100790/0000029915-12-000006.txt
100826,UNION ELECTRIC CO,10-K,2012-02-28,edgar/data/100826/0001193125-12-085489.txt
1008579,HIGHLANDS BANKSHARES INC /VA/,10-K,2012-03-30,edgar/data/1008579/0001277254-12-000015.txt
1008654,TUPPERWARE BRANDS CORP,10-K,2012-02-28,edgar/data/1008654/0001008654-12-000005.txt
1008817,SAPIENT CORP,10-K,2012-02-28,edgar/data/1008817/0001193125-12-085630.txt
1008848,ACORDA THERAPEUTICS INC,10-K,2012-02-28,edgar/data/1008848/0001008848-12-000015.txt
100885,UNION PACIFIC CORP,10-K,2012-02-03,edgar/data/100885/0001193125-12-038569.txt
1009356,SALIX PHARMACEUTICALS LTD,10-K,2012-02-28,edgar/data/1009356/0001193125-12-085075.txt
1009379,METROPOLITAN HEALTH NETWORKS INC,10-K/A,2012-03-21,edgar/data/1009379/0001193125-12-125730.txt
1009379,METROPOLITAN HEALTH NETWORKS INC,10-K,2012-03-06,edgar/data/1009379/0001157523-12-001245.txt
1009672,CARBO CERAMICS INC,10-K,2012-02-29,edgar/data/1009672/0001193125-12-088873.txt
1009829,JAKKS PACIFIC INC,10-K,2012-03-15,edgar/data/1009829/0001157523-12-001404.txt
1009976,COMMERCIAL BANCSHARES INC \OH\,10-K,2012-03-19,edgar/data/1009976/0001144204-12-015875.txt
101001,UNITED AIR LINES INC,10-K,2012-02-22,edgar/data/101001/0001193125-12-073010.txt
1010086,SIGA TECHNOLOGIES INC,10-K,2012-03-01,edgar/data/1010086/0001010086-12-000005.txt
1010552,POLYCOM INC,10-K,2012-02-17,edgar/data/1010552/0001193125-12-067416.txt
1010566,CHINA LONGYI GROUP INTERNATIONAL HOLDINGS LTD,NT 10-K,2012-03-30,edgar/data/1010566/0001204459-12-000700.txt
1010612,SYKES ENTERPRISES INC,10-K,2012-02-29,edgar/data/1010612/0001193125-12-089157.txt
101063,CHIQUITA BRANDS INTERNATIONAL INC,10-K,2012-02-27,edgar/data/101063/0000101063-12-000019.txt
1011006,YAHOO INC,10-K,2012-02-29,edgar/data/1011006/0001193125-12-086972.txt
1011064,SUNRISE SENIOR LIVING INC,10-K/A,2012-03-15,edgar/data/1011064/0001193125-12-117645.txt
1011064,SUNRISE SENIOR LIVING INC,10-K,2012-03-01,edgar/data/1011064/0001193125-12-090657.txt
1011109,ROBERTS REALTY INVESTORS INC,10-K,2012-03-02,edgar/data/1011109/0001047469-12-002048.txt
1011174,BRE PROPERTIES INC /MD/,10-K,2012-02-17,edgar/data/1011174/0001193125-12-067058.txt
1011308,FOOTSTAR INC,10-K,2012-03-30,edgar/data/1011308/0001144204-12-018687.txt
1011432,AUXILIO INC,NT 10-K,2012-03-29,edgar/data/1011432/0001445866-12-000128.txt
1011452,MEDICAL INFORMATION TECHNOLOGY INC,10-K,2012-01-31,edgar/data/1011452/0001011452-12-000003.txt
1011509,Golden Minerals Co,10-K,2012-03-08,edgar/data/1011509/0001047469-12-002301.txt
1011570,KNOLL INC,10-K,2012-02-29,edgar/data/1011570/0001047469-12-001915.txt
1011657,TITANIUM METALS CORP,10-K,2012-02-29,edgar/data/1011657/0001193125-12-087802.txt
1011659,UNIONBANCAL CORP,10-K,2012-03-26,edgar/data/1011659/0001193125-12-132378.txt
1011733,TRIMOL GROUP INC,10-K,2012-03-30,edgar/data/1011733/0001144204-12-018765.txt
1011835,"MEDIVATION, INC.",10-K,2012-02-29,edgar/data/1011835/0001193125-12-089364.txt
101199,UNITED FIRE GROUP INC,10-K,2012-03-15,edgar/data/101199/0000101199-12-000028.txt
1012019,RUSH ENTERPRISES INC \TX\,10-K,2012-03-15,edgar/data/1012019/0001193125-12-117099.txt
1012100,SEALED AIR CORP/DE,10-K,2012-02-29,edgar/data/1012100/0001193125-12-088645.txt
1012140,ONYX PHARMACEUTICALS INC,10-K,2012-02-27,edgar/data/1012140/0001193125-12-081975.txt
1012271,POST APARTMENT HOMES LP,10-K,2012-02-28,edgar/data/1012271/0001193125-12-082591.txt
1012569,"Energy Transfer Partners, L.P.",10-K,2012-02-22,edgar/data/1012569/0001012569-12-000006.txt
1012620,GENESEE & WYOMING INC,10-K,2012-02-27,edgar/data/1012620/0001012620-12-000003.txt
1012704,DRIVETIME AUTOMOTIVE GROUP INC,10-K,2012-03-30,edgar/data/1012704/0001193125-12-142238.txt
1012771,FBL FINANCIAL GROUP INC,10-K,2012-02-17,edgar/data/1012771/0001012771-12-000024.txt
101295,UNITED GUARDIAN INC,10-K,2012-03-26,edgar/data/101295/0001171843-12-001021.txt
1013238,ARADIGM CORP,10-K,2012-03-28,edgar/data/1013238/0001193125-12-137562.txt
1013272,NORWOOD FINANCIAL CORP,10-K,2012-03-14,edgar/data/1013272/0000946275-12-000081.txt
1013462,ANSYS INC,10-K,2012-02-23,edgar/data/1013462/0001193125-12-074501.txt
1013488,BJs RESTAURANTS INC,10-K,2012-02-28,edgar/data/1013488/0001193125-12-082223.txt
1013606,ENDOLOGIX INC /DE/,10-K,2012-03-06,edgar/data/1013606/0001013606-12-000008.txt
1013706,"Wilhelmina International, Inc.",10-K,2012-03-29,edgar/data/1013706/0001171843-12-001082.txt
101382,UMB FINANCIAL CORP,10-K,2012-02-28,edgar/data/101382/0001193125-12-084566.txt
1013844,COLONIAL REALTY LIMITED PARTNERSHIP,10-K,2012-02-28,edgar/data/1013844/0000909111-12-000012.txt
1013857,PEGASYSTEMS INC,10-K,2012-02-29,edgar/data/1013857/0001193125-12-089352.txt
1013871,"NRG ENERGY, INC.",10-K,2012-02-28,edgar/data/1013871/0001445305-12-000493.txt
1013880,TELETECH HOLDINGS INC,10-K,2012-02-28,edgar/data/1013880/0001104659-12-014088.txt
101390,UNITED MORTGAGE TRUST,10-K,2012-03-30,edgar/data/101390/0001144204-12-018443.txt
1013934,STRAYER EDUCATION INC,10-K,2012-02-21,edgar/data/1013934/0001193125-12-070612.txt
1014041,SRI SURGICAL EXPRESS INC,10-K,2012-03-26,edgar/data/1014041/0001193125-12-132221.txt
1014111,IMATION CORP,10-K,2012-02-28,edgar/data/1014111/0001014111-12-000009.txt
1014473,VERISIGN INC/CA,10-K,2012-02-24,edgar/data/1014473/0001193125-12-077600.txt
1014739,"BioScrip, Inc.",10-K,2012-03-14,edgar/data/1014739/0001014739-12-000004.txt
1014763,AMARILLO BIOSCIENCES INC,NT 10-K,2012-03-30,edgar/data/1014763/0001014763-12-000004.txt
1015155,CHARLES & COLVARD LTD,10-K,2012-03-29,edgar/data/1015155/0001015155-12-000012.txt
1015328,WINTRUST FINANCIAL CORP,10-K,2012-02-29,edgar/data/1015328/0001193125-12-087583.txt
1015383,RETROSPETTIVA INC,NT 10-K,2012-03-30,edgar/data/1015383/0001079973-12-000207.txt
101538,UNITED STATES ANTIMONY CORP,10-K,2012-03-14,edgar/data/101538/0001354488-12-001132.txt
1015593,RIVER VALLEY BANCORP,10-K,2012-03-16,edgar/data/1015593/0000908834-12-000110.txt
1015739,AWARE INC /MA/,10-K,2012-02-21,edgar/data/1015739/0001188112-12-000424.txt
1015780,E TRADE FINANCIAL Corp,10-K,2012-02-23,edgar/data/1015780/0001193125-12-075584.txt
1015789,"PROELITE, INC.",NT 10-K,2012-03-30,edgar/data/1015789/0001019687-12-001172.txt
101594,US ENERGY CORP,10-K,2012-03-14,edgar/data/101594/0000101594-12-000017.txt
1016125,ULTIMATE SOFTWARE GROUP INC,10-K,2012-02-29,edgar/data/1016125/0001016125-12-000004.txt
1016169,"ANTARES PHARMA, INC.",10-K,2012-03-12,edgar/data/1016169/0001016169-12-000005.txt
1016281,CARRIAGE SERVICES INC,10-K,2012-03-09,edgar/data/1016281/0001193125-12-105896.txt
1016470,SRS LABS INC,10-K,2012-03-15,edgar/data/1016470/0001104659-12-018305.txt
1016546,ALTAIR NANOTECHNOLOGIES INC,10-K,2012-03-30,edgar/data/1016546/0001437749-12-003144.txt
1016708,"Janus Resources, Inc.",10-K,2012-03-29,edgar/data/1016708/0001144204-12-018004.txt
1016951,DIGITAL CREATIVE DEVELOPMENT CORP,10-K/A,2012-01-03,edgar/data/1016951/0001471242-12-000005.txt
1016951,DIGITAL CREATIVE DEVELOPMENT CORP,10-K/A,2012-01-09,edgar/data/1016951/0001471242-12-000022.txt
1016951,DIGITAL CREATIVE DEVELOPMENT CORP,10-K/A,2012-01-12,edgar/data/1016951/0001471242-12-000032.txt
1017110,GENETHERA INC,NT 10-K,2012-03-29,edgar/data/1017110/0001017110-12-000047.txt
1017290,Silver Dragon Resources Inc.,10-K,2012-03-29,edgar/data/1017290/0001204459-12-000657.txt
1017303,TRANSACT TECHNOLOGIES INC,10-K,2012-03-12,edgar/data/1017303/0001017303-12-000013.txt
1017480,HIBBETT SPORTS INC,10-K,2012-03-26,edgar/data/1017480/0001017480-12-000015.txt
1017491,"APRICUS BIOSCIENCES, INC.",10-K,2012-03-13,edgar/data/1017491/0001144204-12-014548.txt
1017655,PAID INC,NT 10-K,2012-03-16,edgar/data/1017655/0001017655-12-000006.txt
1017673,DOVER MOTORSPORTS INC,10-K,2012-03-12,edgar/data/1017673/0001104659-12-017548.txt
1017699,"China Kangtai Cactus Bio-tech, Inc.",NT 10-K,2012-03-30,edgar/data/1017699/0001204459-12-000698.txt
1017712,HOT TOPIC INC /CA/,10-K,2012-03-21,edgar/data/1017712/0001157523-12-001480.txt
101778,MARATHON OIL CORP,10-K/A,2012-01-20,edgar/data/101778/0001193125-12-018574.txt
101778,MARATHON OIL CORP,10-K,2012-02-29,edgar/data/101778/0001193125-12-088742.txt
1017793,SUN BANCORP INC /NJ/,10-K,2012-03-14,edgar/data/1017793/0001193125-12-114956.txt
1017907,FIRST ACCEPTANCE CORP /DE/,10-KT,2012-02-29,edgar/data/1017907/0001193125-12-089048.txt
1017968,EDGEWATER TECHNOLOGY INC/DE/,10-K,2012-03-12,edgar/data/1017968/0001193125-12-109956.txt
1018003,INGRAM MICRO INC,10-K,2012-02-29,edgar/data/1018003/0001193125-12-088874.txt
1018005,COLDWATER CREEK INC,10-K,2012-03-16,edgar/data/1018005/0001047469-12-002841.txt
1018164,WILLIS LEASE FINANCE CORP,10-K,2012-03-13,edgar/data/1018164/0001193125-12-112145.txt
1018216,WELLS REAL ESTATE FUND XI L P,10-K,2012-03-15,edgar/data/1018216/0001018216-12-000007.txt
101821,CANAL CAPITAL CORP,10-K,2012-01-24,edgar/data/101821/0001140361-12-003442.txt
1018254,UNITED DOMINION REALTY L P,10-K,2012-02-27,edgar/data/1018254/0000950123-12-003185.txt
101829,UNITED TECHNOLOGIES CORP /DE/,10-K,2012-02-09,edgar/data/101829/0001193125-12-047752.txt
101830,SPRINT NEXTEL CORP,10-K,2012-02-27,edgar/data/101830/0000101830-12-000015.txt
1018336,INFORMATION ARCHITECTS CORP,NT 10-K,2012-03-28,edgar/data/1018336/0001018336-12-000006.txt
1018399,ENTERPRISE BANCORP INC /MA/,10-K,2012-03-15,edgar/data/1018399/0001445305-12-000686.txt
1018724,AMAZON COM INC,10-K,2012-02-01,edgar/data/1018724/0001193125-12-032846.txt
1018840,ABERCROMBIE & FITCH CO /DE/,10-K,2012-03-27,edgar/data/1018840/0001193125-12-134456.txt
1018946,STEINER LEISURE Ltd,10-K,2012-03-15,edgar/data/1018946/0001018946-12-000008.txt
1018963,ALLEGHENY TECHNOLOGIES INC,10-K,2012-02-27,edgar/data/1018963/0001193125-12-081765.txt
1018979,AMERISAFE INC,10-K,2012-03-09,edgar/data/1018979/0001193125-12-105289.txt
1019034,BIO KEY INTERNATIONAL INC,NT 10-K,2012-03-30,edgar/data/1019034/0001437749-12-003062.txt
1019542,ATEL CAPITAL EQUIPMENT FUND VII LP,10-K,2012-03-15,edgar/data/1019542/0001144204-12-015309.txt
1019650,CENTRUE FINANCIAL CORP,10-K,2012-03-15,edgar/data/1019650/0001019056-12-000366.txt
1019695,ARQULE INC,10-K,2012-03-01,edgar/data/1019695/0001188112-12-000554.txt
1019737,NAVIGANT CONSULTING INC,10-K,2012-02-17,edgar/data/1019737/0001193125-12-067394.txt
1019787,PURADYN FILTER TECHNOLOGIES INC,NT 10-K,2012-03-30,edgar/data/1019787/0000943440-12-000278.txt
1019849,"PENSKE AUTOMOTIVE GROUP, INC.",10-K,2012-02-24,edgar/data/1019849/0001193125-12-078466.txt
101984,UNIVERSAL ELECTRONICS INC,10-K,2012-03-14,edgar/data/101984/0001193125-12-114613.txt
1020214,CERUS CORP,10-K,2012-03-05,edgar/data/1020214/0001193125-12-096720.txt
1020347,COMMUNITYCORP,10-K,2012-03-28,edgar/data/1020347/0001144204-12-017621.txt
1020416,"MONSTER WORLDWIDE, INC.",10-K,2012-01-31,edgar/data/1020416/0001193125-12-032158.txt
1020569,IRON MOUNTAIN INC,10-K,2012-02-28,edgar/data/1020569/0001047469-12-001785.txt
1020646,"ERF Wireless, Inc.",10-K,2012-03-23,edgar/data/1020646/0001019687-12-001058.txt
1020710,DXP ENTERPRISES INC,10-K,2012-03-09,edgar/data/1020710/0001020710-12-000007.txt
1021096,ROOMLINX INC,10-K/A,2012-02-10,edgar/data/1021096/0001188112-12-000357.txt
1021096,ROOMLINX INC,10-K,2012-03-30,edgar/data/1021096/0001188112-12-000921.txt
1021113,"GUITAR CENTER, INC.",10-K,2012-03-27,edgar/data/1021113/0001047469-12-003301.txt
1021270,FAMOUS DAVES OF AMERICA INC,10-K,2012-03-16,edgar/data/1021270/0001193125-12-119605.txt
1021282,"Clean Slate, Inc.",NT 10-K,2012-03-30,edgar/data/1021282/0001463967-12-000035.txt
1021561,NU SKIN ENTERPRISES INC,10-K,2012-02-28,edgar/data/1021561/0001021561-12-000026.txt
1021635,OGE ENERGY CORP.,10-K,2012-02-16,edgar/data/1021635/0001021635-12-000006.txt
1021860,NATIONAL OILWELL VARCO INC,10-K,2012-02-23,edgar/data/1021860/0001193125-12-074776.txt
102198,COMPETITIVE TECHNOLOGIES INC,NT 10-K,2012-03-30,edgar/data/102198/0001360865-12-000015.txt
1022079,QUEST DIAGNOSTICS INC,10-K,2012-02-16,edgar/data/1022079/0000930413-12-000949.txt
102212,UNIVEST CORP OF PENNSYLVANIA,10-K,2012-03-02,edgar/data/102212/0000950123-12-004532.txt
1022321,GENESIS ENERGY LP,10-K,2012-02-29,edgar/data/1022321/0001193125-12-088096.txt
1022344,SIMON PROPERTY GROUP L P /DE/,10-K,2012-03-02,edgar/data/1022344/0001047469-12-002022.txt
1022469,DELTIC TIMBER CORP,10-K,2012-03-08,edgar/data/1022469/0001193125-12-102738.txt
1022646,ULTRA PETROLEUM CORP,10-K,2012-02-17,edgar/data/1022646/0001193125-12-067172.txt
1022652,NOVATEL WIRELESS INC,10-K,2012-03-06,edgar/data/1022652/0001193125-12-097385.txt
1022671,STEEL DYNAMICS INC,10-K,2012-02-27,edgar/data/1022671/0001047469-12-001586.txt
1022701,NEOMEDIA TECHNOLOGIES INC,NT 10-K,2012-03-30,edgar/data/1022701/0001144204-12-018843.txt
1022705,TESCO CORP,10-K,2012-03-02,edgar/data/1022705/0001022705-12-000009.txt
1022759,CARDINAL BANKSHARES CORP,10-K,2012-03-16,edgar/data/1022759/0001193125-12-119508.txt
1023024,BIOSANTE PHARMACEUTICALS INC,10-K,2012-03-13,edgar/data/1023024/0001104659-12-017928.txt
1023128,LITHIA MOTORS INC,10-K,2012-02-24,edgar/data/1023128/0001437749-12-001733.txt
1023131,COVANCE INC,10-K,2012-02-28,edgar/data/1023131/0001047469-12-001714.txt
1023291,Energy Future Holdings Corp /TX/,10-K,2012-02-21,edgar/data/1023291/0001023291-12-000004.txt
1023298,alpha-En Corp,NT 10-K,2012-03-30,edgar/data/1023298/0001144204-12-019048.txt
1023313,FORRESTER RESEARCH INC,10-K/A,2012-03-12,edgar/data/1023313/0001193125-12-110072.txt
1023313,FORRESTER RESEARCH INC,10-K,2012-03-09,edgar/data/1023313/0001193125-12-106588.txt
1023362,POWERWAVE TECHNOLOGIES INC,10-K,2012-02-28,edgar/data/1023362/0001193125-12-085516.txt
1023364,AUTOBYTEL INC,10-K,2012-03-01,edgar/data/1023364/0001023364-12-000010.txt
1023453,AIS FUTURES FUND IV LP,10-K,2012-03-27,edgar/data/1023453/0001144204-12-017368.txt
1023458,AEI INCOME & GROWTH FUND XXII LTD PARTNERSHIP,10-K,2012-03-30,edgar/data/1023458/0001023458-12-000021.txt
1023734,"BPZ RESOURCES, INC.",10-K,2012-03-14,edgar/data/1023734/0001104659-12-018171.txt
102379,URS CORP /NEW/,10-K,2012-02-27,edgar/data/102379/0000102379-12-000009.txt
1023844,NATIONAL HOLDINGS CORP,10-K/A,2012-01-30,edgar/data/1023844/0001437749-12-000924.txt
1023844,NATIONAL HOLDINGS CORP,10-K,2012-01-13,edgar/data/1023844/0001437749-12-000540.txt
1023860,STEWARDSHIP FINANCIAL CORP,10-K,2012-03-30,edgar/data/1023860/0000914317-12-000435.txt
1023994,"SG BLOCKS, INC.",10-K,2012-03-30,edgar/data/1023994/0001213900-12-001518.txt
1024048,"Panacea Global, Inc.",10-K,2012-03-30,edgar/data/1024048/0001144204-12-018820.txt
1024075,POWER EFFICIENCY CORP,10-K,2012-03-30,edgar/data/1024075/0001144204-12-018891.txt
1024126,"PERNIX THERAPEUTICS HOLDINGS, INC.",10-K,2012-03-29,edgar/data/1024126/0001354488-12-001488.txt
1024520,WORLD HEART CORP,10-K,2012-03-30,edgar/data/1024520/0001193125-12-143629.txt
1024657,WEST CORP,10-K,2012-02-14,edgar/data/1024657/0001193125-12-059812.txt
1024725,TENNECO INC,10-K,2012-02-27,edgar/data/1024725/0001193125-12-078624.txt
1024729,AMSCAN HOLDINGS INC,10-K,2012-03-30,edgar/data/1024729/0001193125-12-143698.txt
1024732,IGATE CORP,10-K,2012-03-14,edgar/data/1024732/0001193125-12-114351.txt
1024795,SUN HYDRAULICS CORP,10-K,2012-03-14,edgar/data/1024795/0001193125-12-113092.txt
