cik,company_name,form_type,date_filed,edgar_url
1020302,"INTERNET INFINITY, INC.",10-K,2012-07-06,edgar/data/1020302/0001493152-12-000732.txt
1020477,ROTATE BLACK INC,10-K,2012-08-14,edgar/data/1020477/0001354488-12-004231.txt
1020859,UNITED NATURAL FOODS INC,10-K,2012-09-26,edgar/data/1020859/0001047469-12-009112.txt
1021917,"ASPI, INC.",NT 10-K,2012-09-28,edgar/data/1021917/0001072588-12-000142.txt
1022225,OPLINK COMMUNICATIONS INC,10-K,2012-09-14,edgar/data/1022225/0001022225-12-000017.txt
1022368,"SCHIFF NUTRITION INTERNATIONAL, INC.",10-K,2012-08-14,edgar/data/1022368/0001022368-12-000032.txt
1023198,AMASYS CORP,10-K,2012-09-10,edgar/data/1023198/0001308411-12-000112.txt
1024626,"CANNABIS SCIENCE, INC.",10-K/A,2012-08-20,edgar/data/1024626/0001517126-12-000160.txt
10254,EARTHSTONE ENERGY INC,10-K/A,2012-07-13,edgar/data/10254/0001354488-12-003543.txt
1029454,MOBILE AREA NETWORKS INC,10-K,2012-09-19,edgar/data/1029454/0001471242-12-001306.txt
1029506,RALCORP HOLDINGS INC /MO,10-K/A,2012-09-12,edgar/data/1029506/0001193125-12-389493.txt
103096,TRC COMPANIES INC /DE/,10-K,2012-09-12,edgar/data/103096/0001515316-12-000063.txt
1031028,GLOBECOMM SYSTEMS INC,10-K,2012-09-13,edgar/data/1031028/0001193125-12-390965.txt
1035354,SENESCO TECHNOLOGIES INC,10-K,2012-09-28,edgar/data/1035354/0001144204-12-053462.txt
1035976,FIRST NATIONAL COMMUNITY BANCORP INC,10-K,2012-08-10,edgar/data/1035976/0001104659-12-056978.txt
1039065,OSI SYSTEMS INC,10-K,2012-08-13,edgar/data/1039065/0001047469-12-008174.txt
1039280,NETSOL TECHNOLOGIES INC,10-K,2012-09-05,edgar/data/1039280/0001171843-12-003317.txt
1039757,"AgriVest Americas, Inc.",10-K,2012-09-13,edgar/data/1039757/0001144204-12-051146.txt
1039757,"AgriVest Americas, Inc.",NT 10-K,2012-08-30,edgar/data/1039757/0001144204-12-048807.txt
1040470,AEHR TEST SYSTEMS,10-K,2012-08-28,edgar/data/1040470/0001354488-12-004623.txt
1040721,APOLO GOLD & ENERGY INC.,10-K,2012-09-28,edgar/data/1040721/0001079973-12-000766.txt
1041177,Sutor Technology Group LTD,10-K,2012-09-14,edgar/data/1041177/0001144204-12-051430.txt
1041514,NET 1 UEPS TECHNOLOGIES INC,10-K,2012-08-23,edgar/data/1041514/0001062993-12-003216.txt
1041657,"RADIO ONE, INC.",10-K/A,2012-08-28,edgar/data/1041657/0001144204-12-048303.txt
1042053,DRUCKER INC,10-K,2012-09-19,edgar/data/1042053/0001137171-12-000380.txt
1042187,CTI INDUSTRIES CORP,10-K/A,2012-09-11,edgar/data/1042187/0001144204-12-050635.txt
1042463,Linkwell CORP,10-K/A,2012-07-26,edgar/data/1042463/0001448788-12-000181.txt
1042821,PERVASIVE SOFTWARE INC,10-K,2012-09-04,edgar/data/1042821/0001193125-12-379356.txt
1043825,"Iron Eagle Group, Inc.",10-K,2012-08-02,edgar/data/1043825/0001014897-12-000203.txt
1044577,"China Precision Steel, Inc.",NT 10-K,2012-09-28,edgar/data/1044577/0001144204-12-053412.txt
1045829,VANGUARD HEALTH SYSTEMS INC,10-K,2012-08-24,edgar/data/1045829/0001045829-12-000065.txt
1047919,AMBIENT CORP /NY,10-K/A,2012-09-24,edgar/data/1047919/0001354488-12-005007.txt
1048501,"XFormity Technologies, Inc.",NT 10-K,2012-09-28,edgar/data/1048501/0001011034-12-000193.txt
1048911,FEDEX CORP,10-K,2012-07-16,edgar/data/1048911/0001193125-12-303558.txt
1049505,US DATAWORKS INC,10-K,2012-07-13,edgar/data/1049505/0001144204-12-039452.txt
1049521,MERCURY COMPUTER SYSTEMS INC,10-K,2012-08-22,edgar/data/1049521/0001193125-12-365283.txt
1052284,"Tongli Pharmaceuticals (USA), Inc.",10-K/A,2012-07-24,edgar/data/1052284/0001144204-12-040678.txt
1052284,"Tongli Pharmaceuticals (USA), Inc.",10-K,2012-07-16,edgar/data/1052284/0001144204-12-039586.txt
1053369,ELITE PHARMACEUTICALS INC /NV/,10-K/A,2012-09-14,edgar/data/1053369/0001144204-12-051516.txt
1055454,SCHOOL SPECIALTY INC,10-K,2012-07-09,edgar/data/1055454/0001193125-12-297457.txt
1057695,"NETWORK 1 FINANCIAL GROUP, INC.",10-K/A,2012-07-09,edgar/data/1057695/0001471242-12-000939.txt
1058828,HYPERTENSION DIAGNOSTICS INC /MN,10-K/A,2012-09-28,edgar/data/1058828/0001058828-12-000035.txt
1058828,HYPERTENSION DIAGNOSTICS INC /MN,10-K,2012-09-28,edgar/data/1058828/0001058828-12-000029.txt
1059272,"bebe stores, inc.",10-K,2012-09-13,edgar/data/1059272/0001193125-12-390815.txt
1059786,MIPS TECHNOLOGIES INC,10-K,2012-09-10,edgar/data/1059786/0001103969-12-000033.txt
106040,WESTERN DIGITAL CORP,10-K,2012-08-20,edgar/data/106040/0001193125-12-361018.txt
1060426,"AOXING PHARMACEUTICAL COMPANY, INC.",10-K/A,2012-09-28,edgar/data/1060426/0001096906-12-002459.txt
1060426,"AOXING PHARMACEUTICAL COMPANY, INC.",NT 10-K,2012-09-28,edgar/data/1060426/0001096906-12-002457.txt
1060910,GENERAL METALS CORP,10-K,2012-07-30,edgar/data/1060910/0001437749-12-007369.txt
1061164,PEREGRINE INDUSTRIES INC,NT 10-K,2012-09-27,edgar/data/1061164/0001295345-12-000086.txt
1063665,CORGENIX MEDICAL CORP/CO,10-K,2012-09-27,edgar/data/1063665/0001047469-12-009118.txt
1064015,AMERITRANS CAPITAL CORP,10-K,2012-09-28,edgar/data/1064015/0001398432-12-000714.txt
1066134,CORINTHIAN COLLEGES INC,10-K,2012-08-24,edgar/data/1066134/0001047469-12-008511.txt
1066194,EGAIN COMMUNICATIONS CORP,10-K,2012-09-25,edgar/data/1066194/0001193125-12-403504.txt
1066551,"SUN RIVER ENERGY, INC",10-K/A,2012-08-20,edgar/data/1066551/0001010549-12-000934.txt
1066551,"SUN RIVER ENERGY, INC",10-K,2012-08-16,edgar/data/1066551/0001010549-12-000918.txt
1066551,"SUN RIVER ENERGY, INC",NT 10-K,2012-07-27,edgar/data/1066551/0001010549-12-000810.txt
1067294,"CRACKER BARREL OLD COUNTRY STORE, INC",10-K,2012-09-25,edgar/data/1067294/0001140361-12-041343.txt
1067873,ASI ENTERTAINMENT INC,NT 10-K,2012-09-17,edgar/data/1067873/0001067873-12-000002.txt
1068874,IMPLANT SCIENCES CORP,10-K,2012-09-28,edgar/data/1068874/0001068874-12-000039.txt
1069799,PACIFIC SANDS INC,NT 10-K,2012-09-28,edgar/data/1069799/0001096906-12-002466.txt
1070380,SABA SOFTWARE INC,NT 10-K,2012-08-14,edgar/data/1070380/0001193125-12-355977.txt
1070524,GREENE COUNTY BANCORP INC,10-K,2012-09-28,edgar/data/1070524/0001070524-12-000027.txt
1071993,CONTANGO OIL & GAS CO,10-K,2012-08-29,edgar/data/1071993/0001445305-12-002782.txt
1073349,BOTTOMLINE TECHNOLOGIES INC /DE/,10-K,2012-08-27,edgar/data/1073349/0001193125-12-369412.txt
1073362,Intelligent Living Corp,10-K,2012-09-06,edgar/data/1073362/0001052918-12-000404.txt
1073362,Intelligent Living Corp,NT 10-K,2012-08-29,edgar/data/1073362/0001052918-12-000399.txt
1074871,BEAR LAKE RECREATION INC,10-K,2012-09-12,edgar/data/1074871/0001549632-12-000025.txt
1074929,MAVERICK MINERALS CORP,10-K,2012-07-26,edgar/data/1074929/0001062993-12-002556.txt
1075857,VIEW SYSTEMS INC,10-K/A,2012-08-17,edgar/data/1075857/0001354488-12-004353.txt
1075857,VIEW SYSTEMS INC,10-K,2012-08-20,edgar/data/1075857/0001354488-12-004396.txt
1077638,SENSE TECHNOLOGIES INC,10-K,2012-09-17,edgar/data/1077638/0001185185-12-002052.txt
1077800,"AccelPath, Inc.",NT 10-K,2012-09-28,edgar/data/1077800/0001376474-12-000336.txt
1077915,"TACTICAL AIR DEFENSE SERVICES, INC.",10-K/A,2012-08-20,edgar/data/1077915/0001078782-12-002143.txt
1077915,"TACTICAL AIR DEFENSE SERVICES, INC.",10-K,2012-08-02,edgar/data/1077915/0001078782-12-001904.txt
1078037,"REMEDENT, INC.",10-K,2012-07-16,edgar/data/1078037/0001144204-12-039601.txt
1078271,EXTREME NETWORKS INC,10-K,2012-08-23,edgar/data/1078271/0001078271-12-000048.txt
1079297,"ProGreen Properties, Inc.",10-K,2012-07-30,edgar/data/1079297/0001415889-12-001098.txt
1080448,PATRIOT GOLD CORP,10-K/A,2012-08-30,edgar/data/1080448/0000939802-12-000218.txt
1080448,PATRIOT GOLD CORP,10-K,2012-08-29,edgar/data/1080448/0000939802-12-000205.txt
1080602,Allezoe Medical Holdings Inc,10-K/A,2012-07-11,edgar/data/1080602/0001080602-12-000020.txt
1080627,V Media Corp,10-K,2012-09-27,edgar/data/1080627/0001079973-12-000764.txt
1080667,DITECH NETWORKS INC,10-K/A,2012-08-28,edgar/data/1080667/0001104659-12-060470.txt
1080667,DITECH NETWORKS INC,10-K,2012-07-27,edgar/data/1080667/0001047469-12-007485.txt
1080747,GREENWAY MEDICAL TECHNOLOGIES INC,10-K,2012-09-21,edgar/data/1080747/0001188112-12-002927.txt
1081091,STUDIO II BRANDS INC,10-K/A,2012-07-03,edgar/data/1081091/0001137050-12-000227.txt
1081091,STUDIO II BRANDS INC,10-K,2012-07-03,edgar/data/1081091/0001137050-12-000222.txt
1081091,STUDIO II BRANDS INC,NT 10-K,2012-07-02,edgar/data/1081091/0001137050-12-000214.txt
1082324,VirnetX Holding Corp,10-K/A,2012-07-13,edgar/data/1082324/0001140361-12-033142.txt
1082506,"UNWIRED PLANET, INC.",10-K,2012-09-07,edgar/data/1082506/0001193125-12-383484.txt
1083706,ENXNET INC,10-K,2012-07-16,edgar/data/1083706/0001002014-12-000382.txt
1083743,"Flux Power Holdings, Inc.",10-K,2012-09-28,edgar/data/1083743/0001144204-12-053573.txt
1083944,MEDICAL MAKEOVER CORP OF AMERICA,10-K/A,2012-08-08,edgar/data/1083944/0001213900-12-004253.txt
1084765,RESOURCES CONNECTION INC,10-K,2012-07-24,edgar/data/1084765/0001193125-12-312427.txt
1084869,1 800 FLOWERS COM INC,10-K/A,2012-09-17,edgar/data/1084869/0001047469-12-008878.txt
1084869,1 800 FLOWERS COM INC,10-K,2012-09-14,edgar/data/1084869/0001047469-12-008848.txt
108516,WORTHINGTON INDUSTRIES INC,10-K,2012-07-30,edgar/data/108516/0001193125-12-322427.txt
1086745,WPCS INTERNATIONAL INC,10-K,2012-07-30,edgar/data/1086745/0001013762-12-001512.txt
1088206,QUICK-MED TECHNOLOGIES INC,10-K,2012-09-28,edgar/data/1088206/0001088206-12-000022.txt
1088211,Inova Technology Inc.,10-K,2012-07-30,edgar/data/1088211/0001471242-12-001024.txt
1088213,"Nano Mask, Inc.",10-K/A,2012-07-27,edgar/data/1088213/0001179350-12-000059.txt
1088213,"Nano Mask, Inc.",10-K/A,2012-08-24,edgar/data/1088213/0001179350-12-000062.txt
1088312,UNI CORE HOLDINGS CORP,NT 10-K,2012-09-24,edgar/data/1088312/0001144204-12-052538.txt
1088413,"GREYSTONE LOGISTICS, INC.",10-K,2012-09-14,edgar/data/1088413/0001072613-12-000600.txt
1088413,"GREYSTONE LOGISTICS, INC.",NT 10-K,2012-08-30,edgar/data/1088413/0001072613-12-000575.txt
1089143,COLLECTORS UNIVERSE INC,10-K,2012-08-30,edgar/data/1089143/0001089143-12-000019.txt
1089319,"FREESTONE RESOURCES, INC.",10-K,2012-09-24,edgar/data/1089319/0001121781-12-000312.txt
1089511,ALASKA COMMUNICATIONS SYSTEMS GROUP INC,10-K/A,2012-09-14,edgar/data/1089511/0001193125-12-392531.txt
1089511,ALASKA COMMUNICATIONS SYSTEMS GROUP INC,10-K/A,2012-09-14,edgar/data/1089511/0001193125-12-392540.txt
1089511,ALASKA COMMUNICATIONS SYSTEMS GROUP INC,10-K/A,2012-09-14,edgar/data/1089511/0001193125-12-392542.txt
1090908,SELECTICA INC,10-K/A,2012-07-30,edgar/data/1090908/0001437749-12-007366.txt
1091325,"CHINA YIDA HOLDING, CO.",10-K/A,2012-07-26,edgar/data/1091325/0001213900-12-004036.txt
1091983,FOREVERGREEN WORLDWIDE CORP,10-K/A,2012-09-28,edgar/data/1091983/0001548123-12-000297.txt
1092562,BIOCUREX INC,10-K/A,2012-07-11,edgar/data/1092562/0001004878-12-000208.txt
1092562,BIOCUREX INC,10-K/A,2012-07-11,edgar/data/1092562/0001004878-12-000210.txt
1092562,BIOCUREX INC,10-K/A,2012-08-30,edgar/data/1092562/0001004878-12-000275.txt
1092791,Orpheum Property Inc,10-K,2012-08-08,edgar/data/1092791/0001354488-12-003930.txt
1092914,ATLAS PIPELINE PARTNERS LP,10-K/A,2012-07-06,edgar/data/1092914/0001193125-12-296338.txt
1093248,"MEDINA INTERNATIONAL HOLDINGS, INC.",10-K,2012-08-14,edgar/data/1093248/0001072588-12-000105.txt
1093248,"MEDINA INTERNATIONAL HOLDINGS, INC.",NT 10-K,2012-07-30,edgar/data/1093248/0001072588-12-000104.txt
1094238,HARRIS INTERACTIVE INC,10-K,2012-09-25,edgar/data/1094238/0001193125-12-403356.txt
1094739,FINISAR CORP,10-K/A,2012-08-23,edgar/data/1094739/0001094739-12-000017.txt
109563,APPLIED INDUSTRIAL TECHNOLOGIES INC,10-K,2012-08-15,edgar/data/109563/0000109563-12-000038.txt
1095981,"CYTORI THERAPEUTICS, INC.",10-K/A,2012-09-07,edgar/data/1095981/0001140361-12-039821.txt
1096555,"Myriad Interactive Media, Inc.",NT 10-K,2012-09-28,edgar/data/1096555/0001255294-12-000683.txt
1096759,NT MINING Corp,10-K/A,2012-09-19,edgar/data/1096759/0001096759-12-000034.txt
1096759,NT MINING Corp,10-K,2012-09-19,edgar/data/1096759/0001096759-12-000035.txt
1097896,TRANSAX INTERNATIONAL LTD,10-K/A,2012-08-31,edgar/data/1097896/0001448788-12-000240.txt
1099215,PROTALEX INC,10-K,2012-08-29,edgar/data/1099215/0001144204-12-048506.txt
1099290,"SINOCOKING COAL & COKE CHEMICAL INDUSTRIES, INC.",10-K,2012-09-28,edgar/data/1099290/0001144204-12-053408.txt
1099728,"Sibling Entertainment Group Holdings, Inc.",10-K/A,2012-07-05,edgar/data/1099728/0001204459-12-001526.txt
1099728,"Sibling Entertainment Group Holdings, Inc.",10-K/A,2012-07-06,edgar/data/1099728/0001204459-12-001532.txt
1099728,"Sibling Entertainment Group Holdings, Inc.",10-K/A,2012-07-20,edgar/data/1099728/0001204459-12-001658.txt
1100412,ARRAY BIOPHARMA INC,10-K,2012-08-16,edgar/data/1100412/0001047469-12-008381.txt
1101396,"DELTA APPAREL, INC",10-K,2012-09-28,edgar/data/1101396/0001101396-12-000027.txt
1101396,"DELTA APPAREL, INC",NT 10-K,2012-09-12,edgar/data/1101396/0001101396-12-000023.txt
1104038,LASERLOCK TECHNOLOGIES INC,10-K,2012-07-13,edgar/data/1104038/0001471242-12-000947.txt
1104280,SANGUI BIOTECH INTERNATIONAL INC,NT 10-K,2012-09-28,edgar/data/1104280/0001551163-12-000003.txt
1105055,"DYNEGY HOLDINGS, LLC",10-K,2012-09-18,edgar/data/1105055/0001445305-12-002901.txt
110621,RPM INTERNATIONAL INC/DE/,10-K,2012-07-26,edgar/data/110621/0001193125-12-316906.txt
1109546,PACIFIC MERCANTILE BANCORP,10-K/A,2012-08-08,edgar/data/1109546/0001193125-12-343905.txt
1110647,"OCLARO, INC.",10-K,2012-09-13,edgar/data/1110647/0001193125-12-390747.txt
1111118,Motor Sport Country Club Holdings Inc,10-K/A,2012-08-14,edgar/data/1111118/0001013762-12-001638.txt
1111817,LONGWEI PETROLEUM INVESTMENT HOLDING LTD,10-K,2012-09-13,edgar/data/1111817/0001013762-12-001817.txt
1112706,CANYON COPPER CORP.,10-K,2012-09-28,edgar/data/1112706/0001062993-12-003849.txt
1114925,LANTRONIX INC,10-K,2012-08-30,edgar/data/1114925/0001019687-12-003064.txt
1114927,FIRST NORTHERN COMMUNITY BANCORP,10-K/A,2012-07-17,edgar/data/1114927/0001114927-12-000015.txt
1116132,COACH INC,10-K,2012-08-22,edgar/data/1116132/0001144204-12-047660.txt
1117228,MASS MEGAWATTS WIND POWER INC,10-K,2012-07-30,edgar/data/1117228/0001354488-12-003699.txt
1117297,"QUINSTREET, INC",10-K,2012-08-23,edgar/data/1117297/0001193125-12-366660.txt
1118974,"30DC, INC.",NT 10-K,2012-09-28,edgar/data/1118974/0001065949-12-000130.txt
1122020,PCS EDVENTURES COM INC,10-K,2012-07-12,edgar/data/1122020/0001010412-12-000279.txt
1123360,GLOBAL PAYMENTS INC,10-K/A,2012-09-28,edgar/data/1123360/0001123360-12-000100.txt
1123360,GLOBAL PAYMENTS INC,10-K,2012-07-27,edgar/data/1123360/0001123360-12-000045.txt
1126115,"LZG INTERNATIONAL, INC.",10-K,2012-08-13,edgar/data/1126115/0001471242-12-001071.txt
1128250,BA Credit Card Trust,10-K,2012-09-28,edgar/data/1128250/0001370238-12-000013.txt
1128383,NEVADA CLASSIC THOROUGHBREDS INC,10-K,2012-09-24,edgar/data/1128383/0001128383-12-000010.txt
1129048,"AnythingIT, Inc.",10-K/A,2012-09-19,edgar/data/1129048/0001354488-12-004950.txt
1129048,"AnythingIT, Inc.",10-K,2012-08-22,edgar/data/1129048/0001354488-12-004477.txt
1133901,Morris Business Development Co,10-K,2012-07-06,edgar/data/1133901/0001493152-12-000727.txt
1134982,PREVENTION INSURANCE COM INC,10-K,2012-07-27,edgar/data/1134982/0001213900-12-004043.txt
1137083,"L & L ENERGY, INC.",10-K/A,2012-08-03,edgar/data/1137083/0001137083-12-000038.txt
1137083,"L & L ENERGY, INC.",10-K/A,2012-08-03,edgar/data/1137083/0001137083-12-000042.txt
1137083,"L & L ENERGY, INC.",10-K/A,2012-08-08,edgar/data/1137083/0001137083-12-000047.txt
1137083,"L & L ENERGY, INC.",10-K,2012-07-31,edgar/data/1137083/0001137083-12-000034.txt
1137083,"L & L ENERGY, INC.",NT 10-K,2012-07-16,edgar/data/1137083/0001137083-12-000026.txt
1137789,Seagate Technology plc,10-K,2012-08-09,edgar/data/1137789/0001047469-12-007998.txt
1137855,PACIFIC GOLD CORP,10-K/A,2012-09-13,edgar/data/1137855/0001515971-12-000318.txt
1138723,ACCURAY INC,10-K,2012-09-10,edgar/data/1138723/0001047469-12-008730.txt
1140310,ZBB ENERGY CORP,10-K,2012-09-19,edgar/data/1140310/0001102624-12-000755.txt
1142790,"Immunovative, Inc.",10-K,2012-07-16,edgar/data/1142790/0001354488-12-003551.txt
1142801,AMANASU ENVIRONMENT CORP,10-K/A,2012-07-24,edgar/data/1142801/0001096906-12-001847.txt
1143238,Poly Shield Technologies Inc.,10-K/A,2012-09-11,edgar/data/1143238/0001437749-12-009315.txt
1156884,AMERICAN FIRST FINANCIAL INC,10-K,2012-07-17,edgar/data/1156884/0001533621-12-000252.txt
1157075,"NUVILEX, INC.",10-K,2012-08-14,edgar/data/1157075/0001262463-12-000335.txt
1157075,"NUVILEX, INC.",NT 10-K,2012-07-30,edgar/data/1157075/0001262463-12-000276.txt
1157408,K12 INC,10-K,2012-09-12,edgar/data/1157408/0001047469-12-008819.txt
1158780,PLURISTEM THERAPEUTICS INC,10-K,2012-09-10,edgar/data/1158780/0001178913-12-002580.txt
1164012,CN Dragon Corp,10-K/A,2012-07-16,edgar/data/1164012/0001387308-12-000063.txt
1165320,Signature Exploration & Production Corp.,10-K/A,2012-07-20,edgar/data/1165320/0001144204-12-040400.txt
1165320,Signature Exploration & Production Corp.,10-K,2012-07-16,edgar/data/1165320/0001144204-12-039687.txt
1166220,"LYRIS, INC.",10-K,2012-09-14,edgar/data/1166220/0001047469-12-008858.txt
1166847,DELTA OIL & GAS INC,10-K/A,2012-09-13,edgar/data/1166847/0001117768-12-000389.txt
1166847,DELTA OIL & GAS INC,10-K/A,2012-09-13,edgar/data/1166847/0001117768-12-000390.txt
1171155,"RADIANT LOGISTICS, INC",10-K,2012-09-26,edgar/data/1171155/0001144204-12-053025.txt
1171838,JAVA EXPRESS INC,10-K,2012-07-16,edgar/data/1171838/0001078782-12-001796.txt
1172069,"P2 Solar, Inc.",10-K/A,2012-08-14,edgar/data/1172069/0001137050-12-000293.txt
1172069,"P2 Solar, Inc.",10-K,2012-07-16,edgar/data/1172069/0001137050-12-000241.txt
1172136,US GEOTHERMAL INC,10-K/A,2012-07-30,edgar/data/1172136/0001204459-12-001739.txt
1172136,US GEOTHERMAL INC,10-K,2012-07-13,edgar/data/1172136/0001062993-12-002457.txt
1174290,"2-Track Global, Inc.",10-K/A,2012-07-19,edgar/data/1174290/0001144204-12-040142.txt
1174290,"2-Track Global, Inc.",10-K,2012-08-30,edgar/data/1174290/0001144204-12-049009.txt
1174290,"2-Track Global, Inc.",10-K,2012-08-30,edgar/data/1174290/0001144204-12-049020.txt
1175416,STERLING GROUP VENTURES INC,10-K,2012-08-29,edgar/data/1175416/0001175416-12-000008.txt
1175680,CYTODYN INC,10-K/A,2012-09-28,edgar/data/1175680/0001193125-12-409298.txt
1175680,CYTODYN INC,10-K,2012-08-22,edgar/data/1175680/0001193125-12-363776.txt
1178104,CARDICA INC,10-K,2012-09-28,edgar/data/1178104/0001437749-12-009849.txt
1178336,Hoku Corp,NT 10-K,2012-07-02,edgar/data/1178336/0001437749-12-006557.txt
1180145,Cardiovascular Systems Inc,10-K,2012-09-10,edgar/data/1180145/0001193125-12-386811.txt
1191357,Molecular Pharmacology (USA) Ltd.,10-K,2012-08-22,edgar/data/1191357/0001221508-12-000015.txt
1221554,3Power Energy Group Inc.,10-K/A,2012-07-19,edgar/data/1221554/0001144204-12-040110.txt
1221554,3Power Energy Group Inc.,10-K,2012-07-16,edgar/data/1221554/0001144204-12-039689.txt
1221554,3Power Energy Group Inc.,NT 10-K,2012-07-02,edgar/data/1221554/0001144204-12-037593.txt
1222915,JEFFERSON BANCSHARES INC,10-K,2012-09-21,edgar/data/1222915/0001387131-12-003054.txt
1223862,INFOBLOX INC,10-K,2012-09-14,edgar/data/1223862/0001445305-12-002865.txt
1229089,"Bering Exploration, Inc.",10-K,2012-07-16,edgar/data/1229089/0001144204-12-039608.txt
1236997,COUNTERPATH CORP,10-K,2012-07-19,edgar/data/1236997/0001204459-12-001646.txt
1239188,GENERAL STEEL HOLDINGS INC,10-K/A,2012-08-30,edgar/data/1239188/0001144204-12-048794.txt
1261487,SUNERGY INC,10-K,2012-07-02,edgar/data/1261487/0001019687-12-002311.txt
1262104,"MEI Pharma, Inc.",10-K,2012-09-18,edgar/data/1262104/0001193125-12-394598.txt
1262279,FIRST MARBLEHEAD CORP,10-K,2012-09-12,edgar/data/1262279/0001193125-12-389404.txt
1262751,GRYPHON GOLD CORP,10-K/A,2012-09-14,edgar/data/1262751/0001062993-12-003587.txt
1262976,VISTAPRINT N.V.,10-K,2012-08-15,edgar/data/1262976/0001445305-12-002668.txt
1269879,"Dewmar International BMC, Inc.",10-K/A,2012-08-03,edgar/data/1269879/0001493152-12-000843.txt
1271046,"ENERGY HOLDINGS INTERNATIONAL, INC.",NT 10-K,2012-09-26,edgar/data/1271046/0001354488-12-005041.txt
1271057,"CHINA-BIOTICS, INC",10-K,2012-09-14,edgar/data/1271057/0001144204-12-051520.txt
1271625,DFC GLOBAL CORP.,10-K,2012-08-29,edgar/data/1271625/0001193125-12-374337.txt
1272906,NORTHRIDGE VENTURES INC.,10-K,2012-09-12,edgar/data/1272906/0001303681-12-000118.txt
1272906,NORTHRIDGE VENTURES INC.,NT 10-K,2012-08-27,edgar/data/1272906/0001303681-12-000108.txt
1273685,NEW YORK MORTGAGE TRUST INC,10-K/A,2012-07-09,edgar/data/1273685/0001437749-12-006773.txt
1275187,ANGIODYNAMICS INC,10-K,2012-08-14,edgar/data/1275187/0001193125-12-355457.txt
1278021,MARKETAXESS HOLDINGS INC,10-K/A,2012-07-06,edgar/data/1278021/0001193125-12-296221.txt
1282571,GREENLITE VENTURES INC,10-K,2012-07-13,edgar/data/1282571/0001062993-12-002451.txt
1284450,"China Carbon Graphite Group, Inc.",10-K/A,2012-08-06,edgar/data/1284450/0001213900-12-004202.txt
1285785,MOSAIC CO,10-K/A,2012-07-31,edgar/data/1285785/0001193125-12-323518.txt
1285785,MOSAIC CO,10-K,2012-07-17,edgar/data/1285785/0001193125-12-304472.txt
1286181,U S PRECIOUS METALS INC,10-K,2012-09-13,edgar/data/1286181/0001079973-12-000708.txt
