cik,company_name,form_type,date_filed,edgar_url
1101688,Teleconnect Inc.,10-K,2013-12-30,edgar/data/1101688/0000721748-13-000966.txt
1102392,"Royal Energy Resources, Inc.",10-K,2013-11-27,edgar/data/1102392/0001493152-13-002568.txt
1102934,CABOT MICROELECTRONICS CORP,10-K,2013-11-20,edgar/data/1102934/0001102934-13-000024.txt
1103601,WGL HOLDINGS INC,10-K,2013-11-20,edgar/data/1103601/0001193125-13-447277.txt
1107843,"QUALYS, INC.",10-K/A,2013-12-04,edgar/data/1107843/0001193125-13-462187.txt
1110647,"OCLARO, INC.",10-K/A,2013-10-28,edgar/data/1110647/0001193125-13-413609.txt
1110783,MONSANTO CO /NEW/,10-K,2013-10-23,edgar/data/1110783/0001110783-13-000205.txt
1112372,MEDICAL INTERNATIONAL TECHNOLOGY INC,10-K,2013-12-30,edgar/data/1112372/0001213900-13-007459.txt
1113256,MERITOR INC,10-K/A,2013-12-10,edgar/data/1113256/0001421102-13-000087.txt
1113256,MERITOR INC,10-K,2013-11-20,edgar/data/1113256/0001421102-13-000073.txt
1116112,US FUEL CORP,10-K/A,2013-12-18,edgar/data/1116112/0001144204-13-067937.txt
1116112,US FUEL CORP,10-K,2013-12-17,edgar/data/1116112/0001144204-13-067721.txt
1116521,AVAYA INC,10-K,2013-11-22,edgar/data/1116521/0001116521-13-000027.txt
1117171,CHINA BAK BATTERY INC,NT 10-K,2013-12-30,edgar/data/1117171/0001062993-13-006491.txt
1118417,"MODEL N, INC.",10-K,2013-12-09,edgar/data/1118417/0001193125-13-465490.txt
1118974,"30DC, INC.",10-K,2013-12-23,edgar/data/1118974/0001065949-13-000173.txt
1121484,"OIL STATES INTERNATIONAL, INC",10-K/A,2013-10-31,edgar/data/1121484/0001437749-13-013658.txt
1121901,"GLOBAL EARTH ENERGY, INC.",10-K,2013-12-16,edgar/data/1121901/0001091818-13-000472.txt
1121901,"GLOBAL EARTH ENERGY, INC.",NT 10-K,2013-12-02,edgar/data/1121901/0001091818-13-000462.txt
1121901,"GLOBAL EARTH ENERGY, INC.",NT 10-K,2013-12-02,edgar/data/1121901/0001091818-13-000464.txt
1124024,FAR EAST ENERGY CORP,10-K/A,2013-11-05,edgar/data/1124024/0001144204-13-058925.txt
1124941,BEACON ROOFING SUPPLY INC,10-K,2013-11-27,edgar/data/1124941/0001144204-13-064596.txt
1126003,ALTERNET SYSTEMS INC,10-K/A,2013-12-03,edgar/data/1126003/0001062993-13-006131.txt
1126003,ALTERNET SYSTEMS INC,10-K/A,2013-12-16,edgar/data/1126003/0001062993-13-006350.txt
1126162,Global Biotech Corp.,10-K/A,2013-12-12,edgar/data/1126162/0000721748-13-000915.txt
1126703,Shoshone Silver/Gold Mining Co,NT 10-K,2013-12-31,edgar/data/1126703/0001002014-13-000592.txt
1126956,LACLEDE GROUP INC,10-K,2013-11-26,edgar/data/1126956/0001126956-13-000067.txt
1127475,"Digital Brand Media & Marketing Group, Inc.",10-K,2013-12-16,edgar/data/1127475/0001127475-13-000022.txt
1127475,"Digital Brand Media & Marketing Group, Inc.",NT 10-K,2013-11-29,edgar/data/1127475/0001127475-13-000020.txt
1128725,"INTERCLOUD SYSTEMS, INC.",10-K/A,2013-10-16,edgar/data/1128725/0001213900-13-005729.txt
1129096,INFITECH VENTURES INC,10-K,2013-10-28,edgar/data/1129096/0001062993-13-005237.txt
1132143,LEGEND INTERNATIONAL HOLDINGS INC,10-K/A,2013-12-20,edgar/data/1132143/0001157523-13-005845.txt
1133062,JANEL WORLD TRADE LTD,NT 10-K,2013-12-30,edgar/data/1133062/0001144204-13-069348.txt
1133798,"TX Holdings, Inc.",10-K,2013-12-03,edgar/data/1133798/0001188112-13-003474.txt
1135202,EL CAPITAN PRECIOUS METALS INC,10-K,2013-12-27,edgar/data/1135202/0001076542-13-000201.txt
1137005,"Healthient, Inc.",10-K/A,2013-10-01,edgar/data/1137005/0001524829-13-000166.txt
1137204,"HIPCRICKET, INC.",10-K/A,2013-10-11,edgar/data/1137204/0001415889-13-002022.txt
1137411,ROCKWELL COLLINS INC,10-K,2013-11-12,edgar/data/1137411/0001137411-13-000174.txt
1140184,"iPayment, Inc.",10-K/A,2013-11-13,edgar/data/1140184/0001364652-13-000008.txt
1140859,AMERISOURCEBERGEN CORP,10-K,2013-11-26,edgar/data/1140859/0001047469-13-010867.txt
1141263,Li-ion Motors Corp.,10-K/A,2013-11-19,edgar/data/1141263/0000721748-13-000843.txt
1141263,Li-ion Motors Corp.,10-K,2013-11-14,edgar/data/1141263/0000721748-13-000820.txt
1141263,Li-ion Motors Corp.,NT 10-K,2013-10-29,edgar/data/1141263/0000721748-13-000739.txt
1143513,GLADSTONE CAPITAL CORP,10-K,2013-11-20,edgar/data/1143513/0001193125-13-447194.txt
1143908,ACCENTURE SCA,10-K,2013-10-29,edgar/data/1143908/0001143908-13-000035.txt
1144215,ACUITY BRANDS INC,10-K,2013-10-29,edgar/data/1144215/0001144215-13-000113.txt
1145255,HENNESSY ADVISORS INC,10-K,2013-12-04,edgar/data/1145255/0001193125-13-462278.txt
1157817,SINGLE TOUCH SYSTEMS INC,10-K,2013-12-09,edgar/data/1157817/0001213900-13-007061.txt
1158420,CHINA HGS REAL ESTATE INC.,10-K,2013-12-13,edgar/data/1158420/0001144204-13-067182.txt
1160791,GOLD RESOURCE CORP,10-K/A,2013-11-07,edgar/data/1160791/0001193125-13-433234.txt
1162816,"NEAH POWER SYSTEMS, INC.",NT 10-K,2013-12-30,edgar/data/1162816/0001513162-13-000965.txt
1166568,ALION SCIENCE & TECHNOLOGY CORP,10-K,2013-12-23,edgar/data/1166568/0001193125-13-483177.txt
1167886,GOLDFIELDS INTERNATIONAL INC,10-K/A,2013-10-16,edgar/data/1167886/0000939802-13-000165.txt
1168325,FONU2 Inc.,NT 10-K,2013-12-31,edgar/data/1168325/0001010412-13-000310.txt
1170154,GASTAR EXPLORATION LTD,10-K/A,2013-10-24,edgar/data/1170154/0001170154-13-000083.txt
1171162,COUNTRY FAIR INC,10-K,2013-11-26,edgar/data/1171162/0001193125-13-454420.txt
1173281,Ohr Pharmaceutical Inc,10-K,2013-12-27,edgar/data/1173281/0001387131-13-004795.txt
1173431,TD AMERITRADE HOLDING CORP,10-K,2013-11-22,edgar/data/1173431/0001193125-13-451360.txt
1174891,"RealSource Residential, Inc",NT 10-K,2013-12-31,edgar/data/1174891/0001387131-13-004813.txt
1176309,ORAMED PHARMACEUTICALS INC.,10-K,2013-11-27,edgar/data/1176309/0001178913-13-003442.txt
1177648,ENANTA PHARMACEUTICALS INC,10-K,2013-12-18,edgar/data/1177648/0001193125-13-477878.txt
1179484,COMDISCO HOLDING CO INC,10-K,2013-12-11,edgar/data/1179484/0001104659-13-089618.txt
1180262,HERBALIFE LTD.,10-K/A,2013-12-16,edgar/data/1180262/0001193125-13-474537.txt
1191359,ARKANOVA ENERGY CORP.,10-K,2013-12-24,edgar/data/1191359/0001062993-13-006478.txt
1198415,"Altegris Winton Futures Fund, L.P.",10-K/A,2013-10-04,edgar/data/1198415/0000905148-13-000924.txt
1201135,CREDIT ONE FINANCIAL INC,10-K/A,2013-10-09,edgar/data/1201135/0001201135-13-000014.txt
1201135,CREDIT ONE FINANCIAL INC,10-K/A,2013-12-30,edgar/data/1201135/0001201135-13-000023.txt
12040,FLANIGANS ENTERPRISES INC,10-K,2013-12-27,edgar/data/12040/0000914317-13-001605.txt
1206942,GOLDEN GRAIN ENERGY,10-K,2013-12-23,edgar/data/1206942/0001206942-13-000029.txt
1213106,Jetblack Corp,10-K,2013-12-13,edgar/data/1213106/0001477932-13-006046.txt
1213106,Jetblack Corp,NT 10-K,2013-12-02,edgar/data/1213106/0001477932-13-005901.txt
1213660,NF Energy Saving Corp,10-K/A,2013-10-22,edgar/data/1213660/0001144204-13-056224.txt
1216752,PIONEER FINANCIAL SERVICES INC,10-K,2013-12-23,edgar/data/1216752/0001104659-13-091957.txt
1222333,SPDR GOLD TRUST,10-K,2013-11-26,edgar/data/1222333/0001193125-13-455224.txt
1224006,"HITOR GROUP, INC.",10-K/A,2013-10-24,edgar/data/1224006/0001056520-13-000232.txt
1224006,"HITOR GROUP, INC.",10-K/A,2013-11-05,edgar/data/1224006/0001056520-13-000238.txt
1224370,"MINDSPEED TECHNOLOGIES, INC",10-K,2013-12-16,edgar/data/1224370/0001193125-13-473608.txt
1224370,"MINDSPEED TECHNOLOGIES, INC",NT 10-K,2013-12-12,edgar/data/1224370/0001193125-13-471832.txt
1230524,SKY POWER SOLUTIONS CORP.,10-K,2013-11-12,edgar/data/1230524/0000721748-13-000768.txt
1230524,SKY POWER SOLUTIONS CORP.,NT 10-K,2013-10-29,edgar/data/1230524/0000721748-13-000737.txt
1235468,LIQUIDITY SERVICES INC,10-K,2013-11-21,edgar/data/1235468/0001047469-13-010744.txt
1242513,Computer Graphics International Inc.,NT 10-K,2013-12-30,edgar/data/1242513/0001144204-13-069562.txt
1260221,TransDigm Group INC,10-K,2013-11-15,edgar/data/1260221/0001193125-13-443394.txt
1261654,UNIVERSAL TECHNICAL INSTITUTE INC,10-K,2013-12-04,edgar/data/1261654/0001261654-13-000036.txt
1261734,"AEOLUS PHARMACEUTICALS, INC.",10-K,2013-12-20,edgar/data/1261734/0001102624-13-001543.txt
1271046,"ENERGY HOLDINGS INTERNATIONAL, INC.",10-K,2013-10-15,edgar/data/1271046/0001387131-13-003803.txt
1272550,"PREMIER ALLIANCE GROUP, INC.",10-K/A,2013-10-18,edgar/data/1272550/0001272550-13-000038.txt
1272597,"Graymark Healthcare, Inc.",10-K/A,2013-10-29,edgar/data/1272597/0001193125-13-416133.txt
1275712,"GSE Holding, Inc.",10-K/A,2013-12-10,edgar/data/1275712/0001171843-13-004969.txt
1280058,BLACKBAUD INC,10-K/A,2013-10-08,edgar/data/1280058/0001280058-13-000030.txt
1288750,Timberline Resources Corp,10-K,2013-12-18,edgar/data/1288750/0001052918-13-000519.txt
1289550,"XENONICS HOLDINGS, INC.",10-K,2013-12-19,edgar/data/1289550/0001193125-13-478688.txt
1289592,"Tower Group International, Ltd.",10-K/A,2013-11-26,edgar/data/1289592/0001193125-13-454565.txt
1292055,Symmetry Medical Inc.,10-K/A,2013-11-07,edgar/data/1292055/0001144204-13-059613.txt
1294632,IASIS Healthcare LLC,10-K,2013-12-20,edgar/data/1294632/0001193125-13-481238.txt
1297937,"PARKS AMERICA, INC",10-K,2013-12-24,edgar/data/1297937/0001078782-13-002474.txt
1298824,PetroHunter Energy Corp,10-K,2013-12-18,edgar/data/1298824/0000949353-13-000202.txt
1301874,"Heavy Earth Resources, Inc.",10-K/A,2013-12-03,edgar/data/1301874/0001469299-13-000212.txt
1301991,"SmartMetric, Inc.",10-K,2013-10-11,edgar/data/1301991/0001144204-13-054988.txt
1303330,"China Housing & Land Development, Inc.",10-K/A,2013-11-20,edgar/data/1303330/0001144204-13-063214.txt
1304898,VICTORY EAGLE RESOURCES CORP.,NT 10-K,2013-10-30,edgar/data/1304898/0001477932-13-004963.txt
1305014,ASHLAND INC.,10-K,2013-11-27,edgar/data/1305014/0001305014-13-000188.txt
1308208,"Universal Truckload Services, Inc.",10-K/A,2013-11-27,edgar/data/1308208/0001193125-13-456989.txt
1308547,"Dolby Laboratories, Inc.",10-K,2013-11-15,edgar/data/1308547/0001308547-13-000011.txt
1308710,"Jayhawk Energy, Inc.",NT 10-K,2013-12-30,edgar/data/1308710/0001056520-13-000267.txt
1309057,"China Health Industries Holdings, Inc.",10-K,2013-10-15,edgar/data/1309057/0001144204-13-055291.txt
1309057,"China Health Industries Holdings, Inc.",NT 10-K,2013-10-01,edgar/data/1309057/0001144204-13-053313.txt
1309402,"Green Plains Renewable Energy, Inc.",10-K/A,2013-11-13,edgar/data/1309402/0001309402-13-000114.txt
1310630,"Trafalgar Resources, Inc.",10-K,2013-11-12,edgar/data/1310630/0001548123-13-000409.txt
1312073,"VERIFONE SYSTEMS, INC.",10-K,2013-12-19,edgar/data/1312073/0001312073-13-000049.txt
1313938,"Naprodis, Inc.",NT 10-K,2013-11-27,edgar/data/1313938/0001127855-13-000782.txt
1314052,ANAVEX LIFE SCIENCES CORP.,10-K,2013-12-30,edgar/data/1314052/0001062993-13-006497.txt
1317880,"Plandai Biotechnology, Inc.",10-K/A,2013-11-27,edgar/data/1317880/0001262463-13-000809.txt
1319161,Warner Music Group Corp.,10-K,2013-12-12,edgar/data/1319161/0001193125-13-470757.txt
1320729,"Universal Bioenergy, Inc.",10-K,2013-10-15,edgar/data/1320729/0001264931-13-000564.txt
1320729,"Universal Bioenergy, Inc.",NT 10-K,2013-10-01,edgar/data/1320729/0001264931-13-000530.txt
1320947,Diamond Foods Inc,10-K,2013-10-09,edgar/data/1320947/0001193125-13-395367.txt
1322505,Biodel Inc,10-K,2013-12-20,edgar/data/1322505/0001145443-13-002284.txt
1323974,"MWI Veterinary Supply, Inc.",10-K,2013-11-27,edgar/data/1323974/0001323974-13-000039.txt
13239,MOMENTIVE SPECIALTY CHEMICALS INC.,10-K/A,2013-11-07,edgar/data/13239/0000013239-13-000034.txt
1325740,"Advanced BioEnergy, LLC",NT 10-K,2013-12-30,edgar/data/1325740/0001193125-13-487811.txt
1326364,"Sino Gas International Holdings, Inc.",10-K/A,2013-12-10,edgar/data/1326364/0001144204-13-066506.txt
1326428,"LINN ENERGY, LLC",10-K/A,2013-11-05,edgar/data/1326428/0001326428-13-000036.txt
1329136,MICROELECTRONICS TECHNOLOGY Co,10-K,2013-10-15,edgar/data/1329136/0001504412-13-000376.txt
1329136,MICROELECTRONICS TECHNOLOGY Co,NT 10-K,2013-10-01,edgar/data/1329136/0001329136-13-000001.txt
