cik,company_name,form_type,date_filed,edgar_url
1286181,U S PRECIOUS METALS INC,10-K,2013-09-13,edgar/data/1286181/0001079973-13-000552.txt
1286181,U S PRECIOUS METALS INC,NT 10-K,2013-08-29,edgar/data/1286181/0001079973-13-000532.txt
1287032,PROSPECT CAPITAL CORP,10-K,2013-08-21,edgar/data/1287032/0001047469-13-008570.txt
1289636,PROFIRE ENERGY INC,10-K,2013-07-01,edgar/data/1289636/0001038838-13-000261.txt
1292519,INVIVO THERAPEUTICS HOLDINGS CORP.,10-K/A,2013-09-12,edgar/data/1292519/0001193125-13-365352.txt
1292519,INVIVO THERAPEUTICS HOLDINGS CORP.,10-K/A,2013-09-12,edgar/data/1292519/0001193125-13-365360.txt
1293211,"PSB Holdings, Inc.",10-K,2013-09-25,edgar/data/1293211/0001188112-13-002791.txt
1294250,"Rand Logistics, Inc.",10-K/A,2013-07-29,edgar/data/1294250/0001193805-13-001348.txt
1295664,Kearny Financial Corp.,10-K,2013-09-13,edgar/data/1295664/0000946275-13-000296.txt
1297223,HANDENI GOLD INC.,10-K,2013-08-12,edgar/data/1297223/0001062993-13-003991.txt
1297341,Kentucky First Federal Bancorp,10-K,2013-09-30,edgar/data/1297341/0001144204-13-053113.txt
1297965,"INOLIFE TECHNOLOGIES, INC.",10-K,2013-07-01,edgar/data/1297965/0001477932-13-003053.txt
1299709,"BofI Holding, Inc.",10-K,2013-09-04,edgar/data/1299709/0001299709-13-000135.txt
1301075,BRAZIL GOLD CORP.,10-K,2013-09-30,edgar/data/1301075/0001078782-13-001925.txt
1301991,"SmartMetric, Inc.",NT 10-K,2013-09-30,edgar/data/1301991/0001144204-13-053127.txt
1302084,"Energizer Resources, Inc.",10-K,2013-09-26,edgar/data/1302084/0001137171-13-000331.txt
13033,Comjoyful International Co,10-K,2013-07-30,edgar/data/13033/0001144204-13-041859.txt
13033,Comjoyful International Co,NT 10-K,2013-07-29,edgar/data/13033/0001144204-13-041549.txt
1304730,Dynamic Gold Corp.,10-K/A,2013-09-19,edgar/data/1304730/0001176256-13-000513.txt
1304730,Dynamic Gold Corp.,10-K,2013-09-18,edgar/data/1304730/0001176256-13-000506.txt
1308161,"TWENTY-FIRST CENTURY FOX, INC.",10-K,2013-08-19,edgar/data/1308161/0001193125-13-338522.txt
1311538,Castle Brands Inc,10-K/A,2013-07-29,edgar/data/1311538/0001144204-13-041685.txt
1311538,Castle Brands Inc,10-K,2013-07-01,edgar/data/1311538/0001144204-13-037596.txt
1311824,American Express Receivables Financing CORP V LLC,10-K/A,2013-08-16,edgar/data/1311824/0001193125-13-338463.txt
1314054,"Panache Beverage, Inc.",10-K/A,2013-08-21,edgar/data/1314054/0001477932-13-003968.txt
1314102,pSivida Corp.,10-K,2013-09-27,edgar/data/1314102/0001193125-13-382009.txt
1314152,"Jones Lang LaSalle Income Property Trust, Inc.",10-K/A,2013-08-26,edgar/data/1314152/0001314152-13-000096.txt
1315255,"Global Telecom & Technology, Inc.",10-K/A,2013-07-19,edgar/data/1315255/0000932440-13-000191.txt
1315756,"Huayue Electronics, Inc.",10-K,2013-08-28,edgar/data/1315756/0001096906-13-001437.txt
1316625,Silicon Graphics International Corp,10-K,2013-09-09,edgar/data/1316625/0001316625-13-000024.txt
1316644,"AeroGrow International, Inc.",10-K,2013-07-01,edgar/data/1316644/0001185185-13-001395.txt
1317577,Pike Electric CORP,10-K,2013-09-04,edgar/data/1317577/0001193125-13-356794.txt
1317880,"Plandai Biotechnology, Inc.",10-K,2013-09-30,edgar/data/1317880/0001262463-13-000646.txt
1320729,"Universal Bioenergy, Inc.",10-K/A,2013-07-24,edgar/data/1320729/0001264931-13-000377.txt
1321228,"WNC Housing Tax Credit Fund VI, L.P., Series 13",10-K,2013-08-19,edgar/data/1321228/0001493152-13-001665.txt
1324245,"SOLERA HOLDINGS, INC",10-K,2013-08-23,edgar/data/1324245/0001324245-13-000091.txt
1324410,Guaranty Bancorp,10-K/A,2013-08-23,edgar/data/1324410/0001104659-13-065794.txt
1326205,"India Globalization Capital, Inc.",10-K,2013-07-16,edgar/data/1326205/0001185185-13-001473.txt
1326205,"India Globalization Capital, Inc.",NT 10-K,2013-07-01,edgar/data/1326205/0001185185-13-001391.txt
1326396,"Keyuan Petrochemicals, Inc.",10-K/A,2013-08-29,edgar/data/1326396/0001213900-13-004866.txt
1326853,UNIWELL ELECTRONIC Corp,10-K,2013-09-06,edgar/data/1326853/0001326853-13-000002.txt
1326853,UNIWELL ELECTRONIC Corp,10-K,2013-09-06,edgar/data/1326853/0001326853-13-000006.txt
1326853,UNIWELL ELECTRONIC Corp,10-K,2013-09-06,edgar/data/1326853/0001326853-13-000010.txt
1326853,UNIWELL ELECTRONIC Corp,10-K,2013-09-06,edgar/data/1326853/0001326853-13-000014.txt
1327567,Palo Alto Networks Inc,10-K,2013-09-25,edgar/data/1327567/0001327567-13-000026.txt
1328670,"CrowdGather, Inc.",10-K,2013-07-24,edgar/data/1328670/0001469299-13-000134.txt
1328792,TECHPRECISION CORP,10-K,2013-08-16,edgar/data/1328792/0000950159-13-000526.txt
1328792,TECHPRECISION CORP,NT 10-K,2013-07-02,edgar/data/1328792/0000950159-13-000437.txt
1329957,OSL HOLDINGS INC.,10-K/A,2013-07-29,edgar/data/1329957/0001398432-13-000539.txt
1330421,Bazaarvoice Inc,10-K,2013-07-03,edgar/data/1330421/0001193125-13-281660.txt
1330769,American Express Issuance Trust,10-K/A,2013-08-16,edgar/data/1330769/0001193125-13-338463.txt
1331275,"Vital Products, Inc.",10-K/A,2013-08-21,edgar/data/1331275/0001331275-13-000002.txt
1331275,"Vital Products, Inc.",10-K/A,2013-09-24,edgar/data/1331275/0001331275-13-000007.txt
1332445,Sky Harvest Energy Corp.,NT 10-K,2013-08-30,edgar/data/1332445/0001165527-13-000774.txt
1333519,Toro Ventures Inc.,10-K,2013-09-27,edgar/data/1333519/0001262463-13-000641.txt
1333614,RAZOR RESOURCES INC,10-K/A,2013-08-15,edgar/data/1333614/0001372167-13-000108.txt
1333614,RAZOR RESOURCES INC,10-K,2013-08-13,edgar/data/1333614/0001372167-13-000100.txt
1333614,RAZOR RESOURCES INC,NT 10-K,2013-07-30,edgar/data/1333614/0001372167-13-000079.txt
1334589,WEBTRADEX INTERNATIONAL CORP,10-K,2013-07-09,edgar/data/1334589/0001095435-13-000040.txt
1334699,"Li3 Energy, Inc.",NT 10-K,2013-09-30,edgar/data/1334699/0001144204-13-053083.txt
1337408,Paracap CORP,10-K,2013-09-26,edgar/data/1337408/0001372167-13-000126.txt
1337905,"Intellect Neurosciences, Inc.",NT 10-K,2013-09-25,edgar/data/1337905/0001144204-13-052228.txt
1338242,Cornerworld Corp,10-K,2013-08-13,edgar/data/1338242/0001161697-13-000565.txt
1338242,Cornerworld Corp,NT 10-K,2013-07-30,edgar/data/1338242/0001553350-13-000489.txt
1338460,China Ginseng Holdings Inc,NT 10-K,2013-09-30,edgar/data/1338460/0001213900-13-005448.txt
1341319,REDtone Asia Inc,10-K,2013-09-13,edgar/data/1341319/0001445866-13-001079.txt
1341319,REDtone Asia Inc,NT 10-K,2013-08-29,edgar/data/1341319/0001445866-13-001029.txt
1342287,General Finance CORP,10-K,2013-09-17,edgar/data/1342287/0001193125-13-368098.txt
1342854,PARAMOUNT GOLD & SILVER CORP.,10-K,2013-09-09,edgar/data/1342854/0001140361-13-035298.txt
1343011,Laureate Resources & Steel Industries Inc.,10-K,2013-07-03,edgar/data/1343011/0001144204-13-038004.txt
1343011,Laureate Resources & Steel Industries Inc.,10-K,2013-07-23,edgar/data/1343011/0001144204-13-040543.txt
1343719,ENERGY XXI (BERMUDA) LTD,10-K,2013-08-21,edgar/data/1343719/0001144204-13-047221.txt
1346973,"PAWS Pet Company, Inc.",10-K/A,2013-07-01,edgar/data/1346973/0001493152-13-001276.txt
1346973,"PAWS Pet Company, Inc.",10-K/A,2013-09-04,edgar/data/1346973/0001493152-13-001760.txt
1348610,Soltera Mining Corp.,10-K,2013-09-30,edgar/data/1348610/0001393905-13-000546.txt
1349976,American Standard Energy Corp.,10-K,2013-08-13,edgar/data/1349976/0001144204-13-044838.txt
1350156,PREAXIA HEALTH CARE PAYMENT SYSTEMS INC.,10-K,2013-08-29,edgar/data/1350156/0001262463-13-000580.txt
1350421,"RAMBO MEDICAL GROUP, INC.",10-K,2013-08-29,edgar/data/1350421/0001078782-13-001774.txt
1351765,SOUTH AMERICAN GOLD CORP.,NT 10-K,2013-09-30,edgar/data/1351765/0001117768-13-000474.txt
1353386,LianDi Clean Technology Inc.,NT 10-K,2013-07-01,edgar/data/1353386/0001144204-13-037538.txt
1353505,VOICESERVE INC,NT 10-K,2013-07-01,edgar/data/1353505/0001213900-13-003371.txt
1355250,Cellceutix CORP,10-K,2013-09-30,edgar/data/1355250/0001171520-13-000616.txt
1355250,Cellceutix CORP,NT 10-K,2013-09-13,edgar/data/1355250/0001355250-13-000035.txt
1355420,USA Graphite Inc.,10-K,2013-08-01,edgar/data/1355420/0001517126-13-000189.txt
1355451,"VGTel, Inc.",10-K,2013-07-01,edgar/data/1355451/0001078782-13-001285.txt
1355677,Mexus Gold US,10-K/A,2013-09-12,edgar/data/1355677/0001387308-13-000159.txt
1355677,Mexus Gold US,10-K,2013-07-15,edgar/data/1355677/0001387308-13-000126.txt
1355677,Mexus Gold US,NT 10-K,2013-07-01,edgar/data/1355677/0001387308-13-000116.txt
1355786,"CHICOPEE BANCORP, INC.",10-K/A,2013-07-22,edgar/data/1355786/0001355786-13-000013.txt
1357371,BreitBurn Energy Partners L.P.,10-K/A,2013-08-23,edgar/data/1357371/0001357371-13-000031.txt
13573,BOWL AMERICA INC,10-K,2013-09-26,edgar/data/13573/0001437749-13-012326.txt
1357838,STW RESOURCES HOLDING CORP.,10-K,2013-08-06,edgar/data/1357838/0001415889-13-001503.txt
1358651,Neiman Marcus Group LTD Inc.,10-K,2013-09-26,edgar/data/1358651/0001104659-13-072179.txt
1360334,Alamo Energy Corp.,NT 10-K,2013-07-30,edgar/data/1360334/0001469299-13-000138.txt
1360752,Success Exploration & Resources Inc,10-K,2013-07-15,edgar/data/1360752/0001511164-13-000361.txt
1362180,PSM HOLDINGS INC,10-K,2013-09-30,edgar/data/1362180/0001437749-13-012471.txt
1362718,"TIANYIN PHARMACEUTICAL CO., INC.",10-K,2013-09-26,edgar/data/1362718/0001213900-13-005397.txt
1365160,Domark International Inc.,10-K,2013-09-13,edgar/data/1365160/0001477932-13-004201.txt
1365160,Domark International Inc.,NT 10-K,2013-08-30,edgar/data/1365160/0001477932-13-004077.txt
1365784,"BIOSHAFT WATER TECHNOLOGY, INC.",10-K,2013-08-14,edgar/data/1365784/0001393905-13-000433.txt
1365784,"BIOSHAFT WATER TECHNOLOGY, INC.",NT 10-K,2013-07-30,edgar/data/1365784/0001393905-13-000380.txt
1366246,GLU MOBILE INC,10-K/A,2013-08-09,edgar/data/1366246/0001193125-13-329310.txt
1366649,Dialogic Inc.,10-K/A,2013-07-31,edgar/data/1366649/0001193125-13-310691.txt
1368055,"Zinco do Brasil, Inc.",10-K/A,2013-09-20,edgar/data/1368055/0001144204-13-051789.txt
1368055,"Zinco do Brasil, Inc.",10-K,2013-09-13,edgar/data/1368055/0001144204-13-050790.txt
1368055,"Zinco do Brasil, Inc.",NT 10-K,2013-08-28,edgar/data/1368055/0001144204-13-048290.txt
1368275,W&E Source Corp.,NT 10-K,2013-09-30,edgar/data/1368275/0001062993-13-004837.txt
1368365,"Remark Media, Inc.",10-K/A,2013-09-26,edgar/data/1368365/0001562762-13-000300.txt
1368622,AeroVironment Inc,10-K/A,2013-08-28,edgar/data/1368622/0001047469-13-008709.txt
1368765,Umami Sustainable Seafood Inc.,10-K/A,2013-07-08,edgar/data/1368765/0001144204-13-038414.txt
1368765,Umami Sustainable Seafood Inc.,10-K/A,2013-07-08,edgar/data/1368765/0001144204-13-038416.txt
1371424,ROYAL MINES & MINERALS CORP,10-K,2013-07-31,edgar/data/1371424/0001062993-13-003717.txt
1371424,ROYAL MINES & MINERALS CORP,NT 10-K,2013-07-30,edgar/data/1371424/0001062993-13-003677.txt
1371473,"Znomics, Inc.",10-K,2013-08-16,edgar/data/1371473/0001171843-13-003424.txt
1371474,"Scout Exploration, Inc",10-K/A,2013-07-18,edgar/data/1371474/0001127855-13-000500.txt
1372167,Nevaeh Enterprises Ltd.,10-K/A,2013-08-12,edgar/data/1372167/0001372167-13-000085.txt
1372167,Nevaeh Enterprises Ltd.,10-K/A,2013-08-12,edgar/data/1372167/0001372167-13-000086.txt
1372167,Nevaeh Enterprises Ltd.,10-K/A,2013-08-13,edgar/data/1372167/0001372167-13-000088.txt
1372167,Nevaeh Enterprises Ltd.,10-K/A,2013-08-13,edgar/data/1372167/0001372167-13-000089.txt
1372167,Nevaeh Enterprises Ltd.,10-K/A,2013-08-13,edgar/data/1372167/0001372167-13-000091.txt
1372167,Nevaeh Enterprises Ltd.,10-K,2013-08-13,edgar/data/1372167/0001372167-13-000095.txt
1372167,Nevaeh Enterprises Ltd.,NT 10-K,2013-07-30,edgar/data/1372167/0001372167-13-000078.txt
1372183,"Next 1 Interactive, Inc.",10-K/A,2013-07-01,edgar/data/1372183/0001144204-13-037287.txt
1374536,"Medytox Solutions, Inc.",10-K/A,2013-09-03,edgar/data/1374536/0001019687-13-003401.txt
1374567,"Liberator, Inc.",10-K,2013-09-30,edgar/data/1374567/0001017386-13-000246.txt
1374783,MSB FINANCIAL CORP.,10-K,2013-09-30,edgar/data/1374783/0000946275-13-000306.txt
1375063,SYNTHESIS ENERGY SYSTEMS INC,10-K,2013-09-25,edgar/data/1375063/0001144204-13-052209.txt
1375320,"Hampden Bancorp, Inc.",10-K,2013-09-17,edgar/data/1375320/0001157523-13-004436.txt
1375348,Golden Star Resource Corp.,10-K,2013-09-30,edgar/data/1375348/0001199835-13-000621.txt
1375365,"Super Micro Computer, Inc.",10-K,2013-09-11,edgar/data/1375365/0001445305-13-002262.txt
1376793,"Cavitation Technologies, Inc.",NT 10-K,2013-09-30,edgar/data/1376793/0001136261-13-000423.txt
1376804,Tierra Grande Resources Inc.,10-K,2013-09-16,edgar/data/1376804/0001062993-13-004639.txt
1376804,Tierra Grande Resources Inc.,NT 10-K,2013-08-29,edgar/data/1376804/0001062993-13-004470.txt
1377789,"AVIAT NETWORKS, INC.",10-K,2013-09-23,edgar/data/1377789/0001377789-13-000057.txt
1377789,"AVIAT NETWORKS, INC.",NT 10-K,2013-09-12,edgar/data/1377789/0001377789-13-000054.txt
1378140,"Ocean Power Technologies, Inc.",10-K,2013-07-12,edgar/data/1378140/0001437749-13-008763.txt
1378624,"Cellular Biomedicine Group, Inc.",10-K/A,2013-08-14,edgar/data/1378624/0001354488-13-004464.txt
1378624,"Cellular Biomedicine Group, Inc.",10-K/A,2013-08-14,edgar/data/1378624/0001354488-13-004493.txt
1379006,"NANOVIRICIDES, INC.",10-K,2013-09-30,edgar/data/1379006/0001144204-13-053084.txt
1379006,"NANOVIRICIDES, INC.",NT 10-K,2013-09-30,edgar/data/1379006/0001144204-13-053093.txt
1379699,Digital Development Group Corp,10-K,2013-07-15,edgar/data/1379699/0001078782-13-001351.txt
1380277,"INFRAX SYSTEMS, INC.",NT 10-K,2013-09-24,edgar/data/1380277/0001380277-13-000035.txt
1380706,"China Domestica Bio-technology Holdings, Inc.",10-K,2013-08-23,edgar/data/1380706/0001144204-13-047702.txt
1381054,A5 Laboratories Inc.,10-K,2013-08-15,edgar/data/1381054/0001354488-13-004661.txt
1381871,"US Highland, Inc.",10-K/A,2013-09-11,edgar/data/1381871/0001294606-13-000224.txt
1383094,SANTANDER DRIVE AUTO RECEIVABLES LLC,10-K/A,2013-09-20,edgar/data/1383094/0001193125-13-372360.txt
1383094,SANTANDER DRIVE AUTO RECEIVABLES LLC,10-K/A,2013-09-20,edgar/data/1383094/0001193125-13-372370.txt
1383094,SANTANDER DRIVE AUTO RECEIVABLES LLC,10-K/A,2013-09-20,edgar/data/1383094/0001193125-13-372373.txt
1383094,SANTANDER DRIVE AUTO RECEIVABLES LLC,10-K/A,2013-09-20,edgar/data/1383094/0001193125-13-372374.txt
1383094,SANTANDER DRIVE AUTO RECEIVABLES LLC,10-K/A,2013-09-20,edgar/data/1383094/0001193125-13-372376.txt
1383094,SANTANDER DRIVE AUTO RECEIVABLES LLC,10-K/A,2013-09-20,edgar/data/1383094/0001193125-13-372377.txt
1383094,SANTANDER DRIVE AUTO RECEIVABLES LLC,10-K/A,2013-09-20,edgar/data/1383094/0001193125-13-372378.txt
1383094,SANTANDER DRIVE AUTO RECEIVABLES LLC,10-K/A,2013-09-20,edgar/data/1383094/0001193125-13-372379.txt
1383094,SANTANDER DRIVE AUTO RECEIVABLES LLC,10-K/A,2013-09-20,edgar/data/1383094/0001193125-13-372382.txt
1383094,SANTANDER DRIVE AUTO RECEIVABLES LLC,10-K/A,2013-09-20,edgar/data/1383094/0001193125-13-372383.txt
1383094,SANTANDER DRIVE AUTO RECEIVABLES LLC,10-K/A,2013-09-20,edgar/data/1383094/0001193125-13-372391.txt
1383094,SANTANDER DRIVE AUTO RECEIVABLES LLC,10-K/A,2013-09-20,edgar/data/1383094/0001193125-13-372392.txt
1383094,SANTANDER DRIVE AUTO RECEIVABLES LLC,10-K/A,2013-09-20,edgar/data/1383094/0001193125-13-372398.txt
1383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",10-K/A,2013-07-11,edgar/data/1383312/0001193125-13-288252.txt
1383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",10-K,2013-08-08,edgar/data/1383312/0001193125-13-326099.txt
1383571,GLOBE SPECIALTY METALS INC,10-K,2013-08-28,edgar/data/1383571/0001383571-13-000018.txt
1383729,"FUSION-IO, INC.",10-K,2013-08-28,edgar/data/1383729/0001193125-13-350444.txt
1383825,"NET TALK.COM, INC.",10-K,2013-09-10,edgar/data/1383825/0001144204-13-049926.txt
1383859,INFRASTRUCTURE MATERIALS CORP.,10-K,2013-09-20,edgar/data/1383859/0001062993-13-004737.txt
1386278,GREEN DOT CORP,10-K/A,2013-08-09,edgar/data/1386278/0001386278-13-000053.txt
1386301,"Research Solutions, Inc.",10-K,2013-09-30,edgar/data/1386301/0001144204-13-052954.txt
1387467,ALPHA & OMEGA SEMICONDUCTOR Ltd,10-K,2013-08-30,edgar/data/1387467/0001387467-13-000080.txt
1387976,"Consorteum Holdings, Inc.",NT 10-K,2013-09-30,edgar/data/1387976/0001019687-13-003740.txt
1388133,ShoreTel Inc,10-K,2013-09-12,edgar/data/1388133/0001140361-13-035757.txt
1388174,Helmer Directional Drilling Corp.,10-K/A,2013-09-23,edgar/data/1388174/0000721748-13-000619.txt
1388180,Novus Robotics Inc.,10-K/A,2013-08-16,edgar/data/1388180/0001477932-13-003839.txt
1388488,"Mass Hysteria Entertainment Company, Inc.",10-K,2013-07-16,edgar/data/1388488/0001213900-13-003654.txt
1389034,Kallo Inc.,10-K/A,2013-07-31,edgar/data/1389034/0001002014-13-000320.txt
1391142,Q LOTUS HOLDINGS INC,10-K,2013-07-15,edgar/data/1391142/0001144204-13-039598.txt
1391142,Q LOTUS HOLDINGS INC,NT 10-K,2013-07-02,edgar/data/1391142/0001144204-13-037758.txt
1391750,"Veracity Management Global, Inc.",10-K,2013-07-24,edgar/data/1391750/0001079974-13-000414.txt
1392363,"China Advanced Construction Materials Group, Inc",10-K,2013-09-25,edgar/data/1392363/0001062993-13-004777.txt
1392694,"NORTH AMERICAN ENERGY RESOURCES, INC.",10-K,2013-07-26,edgar/data/1392694/0001493152-13-001389.txt
1394108,"AMERICAN JIANYE GREENTECH HOLDINGS, LTD.",10-K,2013-09-30,edgar/data/1394108/0001554795-13-000584.txt
1395400,Enhance Skin Products Inc,10-K,2013-08-12,edgar/data/1395400/0001127855-13-000583.txt
1395400,Enhance Skin Products Inc,NT 10-K,2013-07-29,edgar/data/1395400/0001127855-13-000532.txt
1397795,"QUTURE INTERNATIONAL, INC.",NT 10-K/A,2013-08-13,edgar/data/1397795/0001554795-13-000446.txt
1397795,"QUTURE INTERNATIONAL, INC.",NT 10-K,2013-07-29,edgar/data/1397795/0001554795-13-000413.txt
1397951,"Mount Knowledge Holdings, Inc.",10-K/A,2013-07-31,edgar/data/1397951/0001511164-13-000383.txt
1397951,"Mount Knowledge Holdings, Inc.",10-K,2013-07-26,edgar/data/1397951/0001511164-13-000376.txt
1398529,Sunrise Global Inc.,10-K,2013-08-12,edgar/data/1398529/0001213900-13-004145.txt
1398529,Sunrise Global Inc.,NT 10-K,2013-07-30,edgar/data/1398529/0001213900-13-003843.txt
1398797,Point.360,10-K,2013-09-13,edgar/data/1398797/0001144204-13-050668.txt
1399095,Axiom Gold & Silver Corp,NT 10-K,2013-07-16,edgar/data/1399095/0001424884-13-000025.txt
1399306,Grid Petroleum Corp.,10-K,2013-07-15,edgar/data/1399306/0001504412-13-000280.txt
1399306,Grid Petroleum Corp.,NT 10-K,2013-07-01,edgar/data/1399306/0001504412-13-000270.txt
1399480,VRDT Corp,10-K/A,2013-07-24,edgar/data/1399480/0001437749-13-009203.txt
1399480,VRDT Corp,10-K/A,2013-08-12,edgar/data/1399480/0001437749-13-010493.txt
1399480,VRDT Corp,10-K/A,2013-08-26,edgar/data/1399480/0001437749-13-011298.txt
1399855,"National American University Holdings, Inc.",10-K,2013-08-02,edgar/data/1399855/0001193125-13-317482.txt
1400000,"ABAKAN, INC",10-K,2013-08-29,edgar/data/1400000/0001211524-13-000244.txt
1400000,"ABAKAN, INC",NT 10-K/A,2013-08-15,edgar/data/1400000/0001211524-13-000229.txt
1400000,"ABAKAN, INC",NT 10-K,2013-08-15,edgar/data/1400000/0001211524-13-000227.txt
1400683,4th Grade Films Inc,10-K,2013-09-24,edgar/data/1400683/0001549632-13-000032.txt
1400728,"Vortec Electronics, Inc.",10-K,2013-07-26,edgar/data/1400728/0001255294-13-000587.txt
1401670,American Magna Corp,10-K,2013-08-12,edgar/data/1401670/0000939802-13-000125.txt
1401670,American Magna Corp,NT 10-K,2013-07-29,edgar/data/1401670/0000939802-13-000116.txt
1401835,Star Gold Corp.,10-K/A,2013-07-31,edgar/data/1401835/0001056520-13-000172.txt
1401835,Star Gold Corp.,10-K,2013-07-30,edgar/data/1401835/0001056520-13-000169.txt
1401835,Star Gold Corp.,NT 10-K,2013-07-30,edgar/data/1401835/0001056520-13-000163.txt
1401859,Falconridge Oil Technologies Corp.,10-K,2013-08-06,edgar/data/1401859/0001165527-13-000686.txt
1402366,"LVB Acquisition, Inc.",10-K,2013-08-29,edgar/data/1402366/0001402366-13-000006.txt
1402486,Integrated Electric Systems Corp.,10-K,2013-07-16,edgar/data/1402486/0001165527-13-000641.txt
1402486,Integrated Electric Systems Corp.,NT 10-K,2013-07-01,edgar/data/1402486/0001165527-13-000604.txt
1403231,CADUCEUS SOFTWARE SYSTEMS CORP.,NT 10-K,2013-07-02,edgar/data/1403231/0001294606-13-000181.txt
1403433,OSLER Inc,10-K,2013-09-23,edgar/data/1403433/0001019056-13-001080.txt
1403570,QUANTUM MATERIALS CORP.,NT 10-K,2013-09-27,edgar/data/1403570/0001013762-13-001260.txt
1403676,"GelTech Solutions, Inc.",10-K,2013-09-27,edgar/data/1403676/0001553350-13-000719.txt
1403802,"SPINDLE, INC.",10-K/A,2013-08-06,edgar/data/1403802/0001393905-13-000394.txt
1403802,"SPINDLE, INC.",10-K,2013-07-19,edgar/data/1403802/0001393905-13-000360.txt
1404079,Samson Oil & Gas LTD,10-K/A,2013-09-18,edgar/data/1404079/0001144204-13-051384.txt
1404079,Samson Oil & Gas LTD,10-K,2013-09-16,edgar/data/1404079/0001144204-13-050836.txt
1404079,Samson Oil & Gas LTD,NT 10-K,2013-09-16,edgar/data/1404079/0001144204-13-050834.txt
1405227,"LAS VEGAS RAILWAY EXPRESS, INC.",10-K,2013-07-01,edgar/data/1405227/0001096906-13-001104.txt
1405424,VISION INDUSTRIES CORP,10-K/A,2013-07-16,edgar/data/1405424/0001173375-13-000151.txt
1406243,RELIABRAND INC.,10-K,2013-09-30,edgar/data/1406243/0001199835-13-000616.txt
1406587,Forestar Group Inc.,10-K/A,2013-08-16,edgar/data/1406587/0001406587-13-000013.txt
1407583,LIBERTY SILVER CORP,10-K,2013-09-27,edgar/data/1407583/0001137050-13-000321.txt
1407882,"Monarch Investment Properties, Inc.",NT 10-K,2013-09-27,edgar/data/1407882/0001019056-13-001093.txt
1408276,Seven Arts Entertainment Inc.,10-K/A,2013-09-11,edgar/data/1408276/0001144204-13-050278.txt
1408276,Seven Arts Entertainment Inc.,NT 10-K,2013-09-30,edgar/data/1408276/0001144204-13-053101.txt
1408710,Fabrinet,10-K,2013-08-16,edgar/data/1408710/0001193125-13-338274.txt
1409430,All American Gold Corp.,10-K,2013-08-06,edgar/data/1409430/0001062993-13-003780.txt
1409432,National Graphite Corp,10-K,2013-08-29,edgar/data/1409432/0001558891-13-000203.txt
1409565,Puramed Bioscience Inc.,NT 10-K,2013-09-27,edgar/data/1409565/0001354488-13-005467.txt
1409885,"ECO Building Products, Inc.",10-K/A,2013-07-22,edgar/data/1409885/0001127855-13-000506.txt
1409885,"ECO Building Products, Inc.",NT 10-K,2013-09-30,edgar/data/1409885/0001127855-13-000680.txt
1411058,Asia Atlantic Resources,10-K,2013-07-19,edgar/data/1411058/0001213900-13-003711.txt
1411058,Asia Atlantic Resources,10-K,2013-07-19,edgar/data/1411058/0001213900-13-003719.txt
1411685,"VistaGen Therapeutics, Inc.",10-K,2013-07-18,edgar/data/1411685/0001415889-13-001409.txt
1411685,"VistaGen Therapeutics, Inc.",NT 10-K,2013-07-01,edgar/data/1411685/0001415889-13-001294.txt
1412109,"Simplicity Bancorp, Inc.",10-K,2013-09-10,edgar/data/1412109/0001193125-13-362733.txt
1412486,"BIOZONE PHARMACEUTICALS, INC.",10-K/A,2013-09-13,edgar/data/1412486/0001521536-13-000768.txt
1413263,"CHINA JO-JO DRUGSTORES, INC.",10-K,2013-07-01,edgar/data/1413263/0001213900-13-003375.txt
1413547,Writers Group Film Corp,10-K,2013-07-16,edgar/data/1413547/0001477932-13-003244.txt
1413547,Writers Group Film Corp,NT 10-K,2013-07-01,edgar/data/1413547/0001477932-13-003040.txt
1413891,Mantra Venture Group Ltd.,10-K,2013-09-13,edgar/data/1413891/0001062993-13-004630.txt
1413891,Mantra Venture Group Ltd.,NT 10-K,2013-08-30,edgar/data/1413891/0001062993-13-004492.txt
1413990,Portlogic Systems Inc.,10-K,2013-08-29,edgar/data/1413990/0001398080-13-000020.txt
1414295,"Oxford City Football Club, Inc.",NT 10-K,2013-09-30,edgar/data/1414295/0001255294-13-000768.txt
1414953,"Mojo Organics, Inc.",10-K,2013-09-24,edgar/data/1414953/0001213900-13-005337.txt
1415311,ProShares Trust II,10-K/A,2013-07-15,edgar/data/1415311/0001193125-13-290805.txt
1415336,Zeltiq Aesthetics Inc,10-K/A,2013-08-07,edgar/data/1415336/0001445305-13-001966.txt
1416083,"Catalent Pharma Solutions, Inc.",10-K,2013-09-10,edgar/data/1416083/0001416083-13-000014.txt
1416183,Attitude Drinks Inc.,10-K,2013-07-15,edgar/data/1416183/0001213900-13-003610.txt
1416183,Attitude Drinks Inc.,NT 10-K,2013-07-01,edgar/data/1416183/0001213900-13-003352.txt
1417172,"GREEN DRAGON WOOD PRODUCTS, INC.",NT 10-K,2013-07-02,edgar/data/1417172/0001185185-13-001400.txt
1419122,"Silverton Adventures, Inc.",NT 10-K,2013-09-27,edgar/data/1419122/0001551163-13-000117.txt
14195,BRIGGS & STRATTON CORP,10-K,2013-08-27,edgar/data/14195/0000014195-13-000016.txt
