cik,company_name,form_type,date_filed,edgar_url
1009925,"American Fiber Green Products, Inc.",10-K,2013-05-31,edgar/data/1009925/0001477932-13-002806.txt
1009925,"American Fiber Green Products, Inc.",NT 10-K,2013-04-02,edgar/data/1009925/0001471242-13-000119.txt
1010086,SIGA TECHNOLOGIES INC,10-K/A,2013-05-15,edgar/data/1010086/0001010086-13-000013.txt
1010566,CHINA LONGYI GROUP INTERNATIONAL HOLDINGS LTD,10-K,2013-04-15,edgar/data/1010566/0001062993-13-001882.txt
101063,CHIQUITA BRANDS INTERNATIONAL INC,10-K/A,2013-06-27,edgar/data/101063/0000101063-13-000065.txt
1011109,ROBERTS REALTY INVESTORS INC,10-K,2013-04-01,edgar/data/1011109/0001047469-13-003673.txt
1011733,TRIMOL GROUP INC,10-K,2013-04-16,edgar/data/1011733/0001144204-13-022088.txt
1011733,TRIMOL GROUP INC,NT 10-K,2013-04-02,edgar/data/1011733/0001144204-13-019378.txt
1013706,"Wilhelmina International, Inc.",10-K/A,2013-04-29,edgar/data/1013706/0001171843-13-001609.txt
1013706,"Wilhelmina International, Inc.",10-K,2013-04-01,edgar/data/1013706/0001171843-13-001211.txt
101390,UNITED MORTGAGE TRUST,10-K/A,2013-06-28,edgar/data/101390/0001144204-13-037174.txt
101390,UNITED MORTGAGE TRUST,10-K,2013-04-15,edgar/data/101390/0001144204-13-021872.txt
101390,UNITED MORTGAGE TRUST,NT 10-K,2013-04-01,edgar/data/101390/0001144204-13-019047.txt
1014763,AMARILLO BIOSCIENCES INC,10-K,2013-04-01,edgar/data/1014763/0001014763-13-000002.txt
1015383,RETROSPETTIVA INC,10-K/A,2013-04-03,edgar/data/1015383/0001079973-13-000228.txt
1015383,RETROSPETTIVA INC,10-K,2013-04-01,edgar/data/1015383/0001079973-13-000222.txt
101538,UNITED STATES ANTIMONY CORP,10-K/A,2013-06-21,edgar/data/101538/0001354488-13-003578.txt
1016178,CARVER BANCORP INC,10-K,2013-06-28,edgar/data/1016178/0001016178-13-000012.txt
1016281,CARRIAGE SERVICES INC,10-K/A,2013-04-05,edgar/data/1016281/0001016281-13-000031.txt
1016546,ALTAIR NANOTECHNOLOGIES INC,10-K/A,2013-04-30,edgar/data/1016546/0001437749-13-004968.txt
1016546,ALTAIR NANOTECHNOLOGIES INC,10-K,2013-04-02,edgar/data/1016546/0001437749-13-003823.txt
1016708,"Janus Resources, Inc.",10-K,2013-04-01,edgar/data/1016708/0001477932-13-001493.txt
1017110,GENETHERA INC,10-K,2013-04-16,edgar/data/1017110/0001504412-13-000152.txt
1017290,Silver Dragon Resources Inc.,10-K/A,2013-04-17,edgar/data/1017290/0001062993-13-001954.txt
1017290,Silver Dragon Resources Inc.,10-K,2013-04-26,edgar/data/1017290/0001062993-13-002086.txt
1017290,Silver Dragon Resources Inc.,NT 10-K,2013-04-01,edgar/data/1017290/0001062993-13-001592.txt
1017480,HIBBETT SPORTS INC,10-K,2013-04-01,edgar/data/1017480/0001017480-13-000010.txt
1017616,"ONE WORLD HOLDINGS, INC.",10-K/A,2013-05-02,edgar/data/1017616/0001445866-13-000480.txt
1017616,"ONE WORLD HOLDINGS, INC.",10-K,2013-04-15,edgar/data/1017616/0001445866-13-000405.txt
1017655,PAID INC,10-K,2013-04-15,edgar/data/1017655/0001144204-13-021865.txt
1017655,PAID INC,NT 10-K,2013-04-02,edgar/data/1017655/0001144204-13-019579.txt
1017712,HOT TOPIC INC /CA/,10-K/A,2013-05-28,edgar/data/1017712/0001157523-13-002922.txt
1018164,WILLIS LEASE FINANCE CORP,10-K/A,2013-04-03,edgar/data/1018164/0001104659-13-026679.txt
1018336,INFORMATION ARCHITECTS CORP,NT 10-K,2013-04-01,edgar/data/1018336/0001018336-13-000001.txt
1018840,ABERCROMBIE & FITCH CO /DE/,10-K,2013-04-02,edgar/data/1018840/0001018840-13-000012.txt
1019034,BIO KEY INTERNATIONAL INC,10-K,2013-04-01,edgar/data/1019034/0001437749-13-003783.txt
1019671,SEACHANGE INTERNATIONAL INC,10-K,2013-04-10,edgar/data/1019671/0001144204-13-020984.txt
1019787,PURADYN FILTER TECHNOLOGIES INC,10-K,2013-04-01,edgar/data/1019787/0000943440-13-000361.txt
102037,UNIVERSAL CORP /VA/,10-K,2013-05-24,edgar/data/102037/0000102037-13-000016.txt
1020475,"GRANDPARENTS.COM, INC.",10-K,2013-04-16,edgar/data/1020475/0001144204-13-021953.txt
1020475,"GRANDPARENTS.COM, INC.",NT 10-K,2013-04-02,edgar/data/1020475/0001144204-13-019717.txt
1021096,ROOMLINX INC,10-K,2013-04-16,edgar/data/1021096/0001188112-13-001098.txt
1021096,ROOMLINX INC,NT 10-K,2013-04-01,edgar/data/1021096/0001188112-13-000901.txt
102109,UNIVERSAL SECURITY INSTRUMENTS INC,10-K,2013-06-27,edgar/data/102109/0001144204-13-036855.txt
1021162,TRIUMPH GROUP INC,10-K,2013-05-30,edgar/data/1021162/0001021162-13-000018.txt
1021435,GRAPHON CORP/DE,10-K/A,2013-04-12,edgar/data/1021435/0001140361-13-016290.txt
1021435,GRAPHON CORP/DE,10-K,2013-04-01,edgar/data/1021435/0001140361-13-014820.txt
102198,COMPETITIVE TECHNOLOGIES INC,10-K/A,2013-06-07,edgar/data/102198/0001360865-13-000110.txt
102198,COMPETITIVE TECHNOLOGIES INC,10-K,2013-05-31,edgar/data/102198/0001360865-13-000097.txt
102198,COMPETITIVE TECHNOLOGIES INC,NT 10-K,2013-04-01,edgar/data/102198/0001360865-13-000030.txt
1022408,EPLUS INC,10-K,2013-06-06,edgar/data/1022408/0001022408-13-000025.txt
1022505,NATIONAL SCIENTIFIC CORP/AZ,10-K/A,2013-04-03,edgar/data/1022505/0000721748-13-000062.txt
1022701,NEOMEDIA TECHNOLOGIES INC,10-K/A,2013-04-05,edgar/data/1022701/0001144204-13-020306.txt
1022701,NEOMEDIA TECHNOLOGIES INC,10-K,2013-04-01,edgar/data/1022701/0001144204-13-019339.txt
1023458,AEI INCOME & GROWTH FUND XXII LTD PARTNERSHIP,10-K,2013-04-01,edgar/data/1023458/0001023458-13-000006.txt
1023731,8X8 INC /DE/,10-K,2013-05-28,edgar/data/1023731/0001136261-13-000259.txt
1024048,"Panacea Global, Inc.",10-K,2013-04-01,edgar/data/1024048/0001511164-13-000155.txt
1024626,"CANNABIS SCIENCE, INC.",10-K,2013-04-23,edgar/data/1024626/0001517126-13-000081.txt
1024626,"CANNABIS SCIENCE, INC.",NT 10-K,2013-04-02,edgar/data/1024626/0001517126-13-000056.txt
1024628,ZAP,10-K,2013-04-16,edgar/data/1024628/0001214659-13-002053.txt
1024920,Fuelstream INC,10-K/A,2013-04-24,edgar/data/1024920/0001391609-13-000299.txt
1024920,Fuelstream INC,10-K,2013-04-16,edgar/data/1024920/0001391609-13-000270.txt
1024920,Fuelstream INC,NT 10-K,2013-04-01,edgar/data/1024920/0001391609-13-000212.txt
10254,EARTHSTONE ENERGY INC,10-K,2013-06-14,edgar/data/10254/0001354488-13-003461.txt
1025771,CHASE PACKAGING CORP,10-K/A,2013-06-21,edgar/data/1025771/0001104659-13-050778.txt
1025771,CHASE PACKAGING CORP,10-K,2013-06-12,edgar/data/1025771/0001104659-13-048652.txt
1025877,DCB FINANCIAL CORP,10-K,2013-04-01,edgar/data/1025877/0001193125-13-136332.txt
1026743,"Euramax Holdings, Inc.",10-K/A,2013-04-04,edgar/data/1026743/0001026743-13-000010.txt
1027235,Asia Travel Corp,NT 10-K,2013-06-26,edgar/data/1027235/0001549727-13-000123.txt
1028918,PACIFIC PREMIER BANCORP INC,10-K/A,2013-04-19,edgar/data/1028918/0001028918-13-000036.txt
1029802,China Fruits Corp,10-K,2013-04-15,edgar/data/1029802/0001264931-13-000220.txt
1030896,BLUEFLY INC,10-K/A,2013-05-01,edgar/data/1030896/0001133796-13-000058.txt
1030896,BLUEFLY INC,10-K,2013-04-16,edgar/data/1030896/0001133796-13-000038.txt
1030896,BLUEFLY INC,NT 10-K,2013-04-02,edgar/data/1030896/0001133796-13-000026.txt
1030916,PREMIER HOLDING CORP.,10-K/A,2013-04-26,edgar/data/1030916/0001019687-13-001506.txt
1030916,PREMIER HOLDING CORP.,10-K,2013-04-22,edgar/data/1030916/0001019687-13-001426.txt
1030916,PREMIER HOLDING CORP.,NT 10-K,2013-04-01,edgar/data/1030916/0001019687-13-001113.txt
1031999,Eastern 1996D Limited Partnership,NT 10-K,2013-04-02,edgar/data/1031999/0000077877-13-000021.txt
1032067,MEADE INSTRUMENTS CORP,10-K,2013-05-30,edgar/data/1032067/0001193125-13-241808.txt
1032067,MEADE INSTRUMENTS CORP,NT 10-K,2013-05-30,edgar/data/1032067/0001193125-13-241802.txt
1032975,LOGITECH INTERNATIONAL SA,10-K,2013-05-30,edgar/data/1032975/0001047469-13-006614.txt
1033012,FLAGSTAR BANCORP INC,10-K/A,2013-04-30,edgar/data/1033012/0001193125-13-186861.txt
1034669,FISHER COMMUNICATIONS INC,10-K/A,2013-04-29,edgar/data/1034669/0001193125-13-182354.txt
1034760,WIDEPOINT CORP,10-K,2013-04-01,edgar/data/1034760/0001144204-13-019279.txt
1036188,QAD INC,10-K,2013-04-15,edgar/data/1036188/0001140361-13-016410.txt
1036478,WWA GROUP INC,10-K,2013-04-12,edgar/data/1036478/0001211524-13-000091.txt
1036478,WWA GROUP INC,NT 10-K,2013-04-02,edgar/data/1036478/0001211524-13-000069.txt
1036500,WNC HOUSING TAX CREDIT FUND VI LP SERIES 5,10-K,2013-06-18,edgar/data/1036500/0001493152-13-001223.txt
1036848,AEROCENTURY CORP,10-K,2013-05-14,edgar/data/1036848/0001036848-13-000016.txt
1037038,RALPH LAUREN CORP,10-K,2013-05-23,edgar/data/1037038/0001037038-13-000009.txt
1037131,PLAYERS NETWORK,10-K,2013-04-12,edgar/data/1037131/0001019687-13-001295.txt
1037131,PLAYERS NETWORK,NT 10-K,2013-04-02,edgar/data/1037131/0001019687-13-001168.txt
1037156,WNC HOUSING TAX CREDIT FUND VI LP SERIES 6,10-K,2013-06-18,edgar/data/1037156/0001493152-13-001221.txt
1037649,INTERLEUKIN GENETICS INC,10-K/A,2013-04-29,edgar/data/1037649/0001144204-13-024613.txt
103872,"VOLT INFORMATION SCIENCES, INC.",10-K,2013-04-09,edgar/data/103872/0001193125-13-147328.txt
1040130,PETMED EXPRESS INC,10-K,2013-05-28,edgar/data/1040130/0001188112-13-001701.txt
1040482,AMERICAN PETRO-HUNTER INC,10-K,2013-04-15,edgar/data/1040482/0001062993-13-001896.txt
1040482,AMERICAN PETRO-HUNTER INC,NT 10-K,2013-04-01,edgar/data/1040482/0001062993-13-001588.txt
1040850,MEDISWIPE INC.,10-K,2013-04-02,edgar/data/1040850/0001264931-13-000165.txt
1040850,MEDISWIPE INC.,NT 10-K,2013-04-02,edgar/data/1040850/0001264931-13-000161.txt
1041009,Revolutions Medical CORP,10-K/A,2013-05-08,edgar/data/1041009/0001437749-13-005469.txt
1041009,Revolutions Medical CORP,10-K,2013-05-02,edgar/data/1041009/0001437749-13-005134.txt
1041009,Revolutions Medical CORP,NT 10-K,2013-04-01,edgar/data/1041009/0001437749-13-003747.txt
1041368,RIVERVIEW BANCORP INC,10-K,2013-06-14,edgar/data/1041368/0000939057-13-000246.txt
1041657,"RADIO ONE, INC.",10-K/A,2013-04-30,edgar/data/1041657/0001041657-13-000022.txt
1042173,SCIENTIFIC LEARNING CORP,10-K,2013-04-01,edgar/data/1042173/0001562762-13-000089.txt
1042187,CTI INDUSTRIES CORP,10-K,2013-04-15,edgar/data/1042187/0001144204-13-021793.txt
1042418,COMMONWEALTH BIOTECHNOLOGIES INC,10-K,2013-05-20,edgar/data/1042418/0001193125-13-228013.txt
1042418,COMMONWEALTH BIOTECHNOLOGIES INC,NT 10-K,2013-04-01,edgar/data/1042418/0001193125-13-135412.txt
1042463,Linkwell CORP,NT 10-K,2013-04-01,edgar/data/1042463/0001448788-13-000072.txt
1042582,Eastern 1997D Limited Partnership,NT 10-K,2013-04-02,edgar/data/1042582/0000077877-13-000023.txt
1042784,GOLDEN PHOENIX MINERALS INC,10-K/A,2013-06-04,edgar/data/1042784/0001096906-13-000995.txt
1042784,GOLDEN PHOENIX MINERALS INC,10-K,2013-04-15,edgar/data/1042784/0001096906-13-000528.txt
1042825,POWER ONE INC,10-K/A,2013-04-29,edgar/data/1042825/0001047469-13-005091.txt
1043825,"Iron Eagle Group, Inc.",NT 10-K,2013-04-01,edgar/data/1043825/0001014897-13-000100.txt
1043894,ENVIRO VORAXIAL TECHNOLOGY INC,10-K,2013-04-01,edgar/data/1043894/0001099910-13-000077.txt
1043951,CAMPBELL FUND TRUST,10-K,2013-04-01,edgar/data/1043951/0000910467-13-000010.txt
1044590,"Intermec, Inc.",10-K/A,2013-04-29,edgar/data/1044590/0001193125-13-182073.txt
1045929,FIRST COLOMBIA GOLD CORP.,10-K/A,2013-04-23,edgar/data/1045929/0001117768-13-000208.txt
1045929,FIRST COLOMBIA GOLD CORP.,10-K,2013-04-15,edgar/data/1045929/0001117768-13-000188.txt
1045929,FIRST COLOMBIA GOLD CORP.,NT 10-K,2013-04-01,edgar/data/1045929/0001117768-13-000156.txt
1046327,REALNETWORKS INC,10-K/A,2013-04-30,edgar/data/1046327/0001046327-13-000018.txt
1046672,PAN AMERICAN GOLDFIELDS LTD,10-K,2013-05-16,edgar/data/1046672/0001554757-13-000328.txt
1046880,CENTRAL EUROPEAN DISTRIBUTION CORP,10-K,2013-06-18,edgar/data/1046880/0001193125-13-261578.txt
1049210,VERENIUM CORP,10-K,2013-04-01,edgar/data/1049210/0001193125-13-136596.txt
1050825,STEELCASE INC,10-K,2013-04-19,edgar/data/1050825/0001050825-13-000083.txt
1050915,QUANTA SERVICES INC,10-K/A,2013-05-31,edgar/data/1050915/0001193125-13-243285.txt
1050957,"BAYOU CITY EXPLORATION, INC.",10-K,2013-04-16,edgar/data/1050957/0001019687-13-001362.txt
1050957,"BAYOU CITY EXPLORATION, INC.",NT 10-K,2013-04-02,edgar/data/1050957/0001019687-13-001177.txt
1051488,Integrated Healthcare Holdings Inc,10-K,2013-06-28,edgar/data/1051488/0001019687-13-002516.txt
1051771,BELK INC,10-K,2013-04-17,edgar/data/1051771/0001193125-13-158834.txt
1052284,"Tongli Pharmaceuticals (USA), Inc.",10-K,2013-06-28,edgar/data/1052284/0001144204-13-037283.txt
1052354,MAN AHL DIVERSIFIED I LP,10-K,2013-04-01,edgar/data/1052354/0001193125-13-136605.txt
1053369,ELITE PHARMACEUTICALS INC /NV/,10-K,2013-06-21,edgar/data/1053369/0001144204-13-036025.txt
1053648,"Surge Global Energy, Inc.",10-K,2013-04-09,edgar/data/1053648/0001493152-13-000614.txt
1053648,"Surge Global Energy, Inc.",NT 10-K,2013-04-02,edgar/data/1053648/0001493152-13-000568.txt
1053691,"Stratus Media Group, Inc",10-K/A,2013-04-24,edgar/data/1053691/0001019687-13-001483.txt
1053691,"Stratus Media Group, Inc",10-K,2013-04-16,edgar/data/1053691/0001019687-13-001395.txt
1053691,"Stratus Media Group, Inc",NT 10-K,2013-04-01,edgar/data/1053691/0001019687-13-001096.txt
1054274,"Alliqua, Inc.",10-K/A,2013-05-16,edgar/data/1054274/0001354488-13-002935.txt
1054274,"Alliqua, Inc.",10-K,2013-04-16,edgar/data/1054274/0001354488-13-002044.txt
1054274,"Alliqua, Inc.",NT 10-K,2013-04-01,edgar/data/1054274/0001354488-13-001687.txt
1054579,HASTINGS ENTERTAINMENT INC,10-K,2013-04-22,edgar/data/1054579/0001193125-13-164433.txt
1054721,BSQUARE CORP /WA,10-K/A,2013-04-30,edgar/data/1054721/0001193125-13-187168.txt
1054833,COVENTRY HEALTH CARE INC,10-K/A,2013-04-30,edgar/data/1054833/0001193125-13-187641.txt
1056087,MCCLATCHY CO,10-K/A,2013-06-21,edgar/data/1056087/0001104659-13-050768.txt
1056285,"KIRKLAND'S, INC",10-K,2013-04-18,edgar/data/1056285/0001193125-13-160519.txt
1056757,SEYCHELLE ENVIRONMENTAL TECHNOLOGIES INC /CA,10-K,2013-05-21,edgar/data/1056757/0001079974-13-000292.txt
1057083,PC TEL INC,10-K,2013-04-02,edgar/data/1057083/0001193125-13-138832.txt
105744,"New Concept Energy, Inc.",10-K,2013-04-01,edgar/data/105744/0001010549-13-000197.txt
1057706,FIRST BANCORP /PR/,10-K/A,2013-04-02,edgar/data/1057706/0001193125-13-137372.txt
1057706,FIRST BANCORP /PR/,10-K,2013-04-01,edgar/data/1057706/0001193125-13-136825.txt
1058307,SILVER HORN MINING LTD.,10-K,2013-04-16,edgar/data/1058307/0001521536-13-000338.txt
1058330,"STAKOOL, INC.",10-K/A,2013-04-19,edgar/data/1058330/0001493152-13-000708.txt
1058330,"STAKOOL, INC.",10-K,2013-04-16,edgar/data/1058330/0001493152-13-000685.txt
1058330,"STAKOOL, INC.",NT 10-K,2013-04-01,edgar/data/1058330/0001493152-13-000518.txt
1059376,CORPORATE BOND BACKED CERT TR SER 1998-CAT 1,10-K,2013-04-01,edgar/data/1059376/0001193125-13-135926.txt
1059377,CORPORATE BOND BACKED CERT TR SER 1998-ADM 1,10-K,2013-04-01,edgar/data/1059377/0001193125-13-135910.txt
1059378,CORPORATE BOND BACKED CERT TR SER 1998-NSC 1,10-K,2013-04-01,edgar/data/1059378/0001193125-13-135836.txt
1060409,"SUNVESTA, INC.",10-K,2013-06-28,edgar/data/1060409/0001211524-13-000189.txt
1060409,"SUNVESTA, INC.",NT 10-K,2013-04-02,edgar/data/1060409/0001211524-13-000067.txt
1060749,"KNIGHT CAPITAL GROUP, INC.",10-K/A,2013-04-16,edgar/data/1060749/0001193125-13-157035.txt
1061688,Genmed Holding Corp,10-K,2013-04-16,edgar/data/1061688/0001178924-13-000048.txt
1062047,CONVERGYS CORP,10-K/A,2013-05-14,edgar/data/1062047/0001062047-13-000008.txt
1062506,ATLANTICA INC,10-K,2013-04-01,edgar/data/1062506/0001548123-13-000117.txt
1063537,RiceBran Technologies,10-K,2013-04-01,edgar/data/1063537/0001140361-13-014766.txt
1065001,"Shearson American REIT, Inc.",10-K/A,2013-04-17,edgar/data/1065001/0001477932-13-001902.txt
1065001,"Shearson American REIT, Inc.",10-K,2013-04-04,edgar/data/1065001/0001477932-13-001617.txt
1065001,"Shearson American REIT, Inc.",NT 10-K,2013-04-01,edgar/data/1065001/0001477932-13-001465.txt
1065059,USEC INC,10-K/A,2013-04-30,edgar/data/1065059/0001065059-13-000014.txt
1065598,"DigitalTown, Inc.",10-K,2013-06-12,edgar/data/1065598/0001056520-13-000142.txt
1065598,"DigitalTown, Inc.",NT 10-K,2013-05-29,edgar/data/1065598/0001056520-13-000136.txt
1065860,LIME ENERGY CO.,NT 10-K,2013-04-02,edgar/data/1065860/0001104659-13-026452.txt
1066764,"Spine Pain Management, Inc",10-K,2013-04-01,edgar/data/1066764/0001144204-13-019134.txt
1068084,PRIVATE MEDIA GROUP INC,10-K,2013-05-23,edgar/data/1068084/0001193125-13-233196.txt
1068084,PRIVATE MEDIA GROUP INC,10-K,2013-06-28,edgar/data/1068084/0001193125-13-277234.txt
1068796,MAXYGEN INC,10-K/A,2013-04-19,edgar/data/1068796/0001193125-13-161652.txt
1069394,FLEXIBLE SOLUTIONS INTERNATIONAL INC,10-K,2013-04-01,edgar/data/1069394/0001354488-13-001671.txt
1069996,FEDERATED NATIONAL HOLDING CO,10-K,2013-04-01,edgar/data/1069996/0001140361-13-014741.txt
1070295,CAPITOL CITY BANCSHARES INC,10-K,2013-04-17,edgar/data/1070295/0001193125-13-157100.txt
1070295,CAPITOL CITY BANCSHARES INC,NT 10-K,2013-04-01,edgar/data/1070295/0001193125-13-136891.txt
1070680,CENTRAL FEDERAL CORP,10-K,2013-04-01,edgar/data/1070680/0001193125-13-136898.txt
1070698,Raptor Pharmaceutical Corp,10-KT/A,2013-06-19,edgar/data/1070698/0001070698-13-000033.txt
1070789,ASIA PROPERTIES INC,10-K,2013-06-19,edgar/data/1070789/0001493152-13-001227.txt
107140,"WILEY JOHN & SONS, INC.",10-K,2013-06-26,edgar/data/107140/0000107140-13-000023.txt
1071411,FUSION TELECOMMUNICATIONS INTERNATIONAL INC,10-K/A,2013-04-26,edgar/data/1071411/0001354488-13-002263.txt
1071411,FUSION TELECOMMUNICATIONS INTERNATIONAL INC,10-K,2013-04-01,edgar/data/1071411/0001354488-13-001648.txt
1071625,DOVER SADDLERY INC,10-K/A,2013-06-05,edgar/data/1071625/0001193125-13-248635.txt
1071625,DOVER SADDLERY INC,10-K,2013-04-01,edgar/data/1071625/0001193125-13-136186.txt
1071760,ECOSPHERE TECHNOLOGIES INC,10-K/A,2013-04-30,edgar/data/1071760/0001553350-13-000100.txt
1071760,ECOSPHERE TECHNOLOGIES INC,10-K,2013-04-02,edgar/data/1071760/0000943440-13-000367.txt
1072379,NORTHWEST BIOTHERAPEUTICS INC,10-K/A,2013-04-30,edgar/data/1072379/0001144204-13-025266.txt
1072379,NORTHWEST BIOTHERAPEUTICS INC,10-K,2013-04-08,edgar/data/1072379/0001144204-13-020507.txt
1072379,NORTHWEST BIOTHERAPEUTICS INC,NT 10-K,2013-04-01,edgar/data/1072379/0001144204-13-019318.txt
1073146,AMERICAN INTERNATIONAL INDUSTRIES INC,10-K,2013-04-16,edgar/data/1073146/0001073146-13-000009.txt
1074458,"Manasota Group, Inc.",10-K,2013-05-23,edgar/data/1074458/0001575872-13-000002.txt
1074929,MAVERICK MINERALS CORP,10-K,2013-04-01,edgar/data/1074929/0001062993-13-001600.txt
1075656,"iGo, Inc.",10-K/A,2013-04-30,edgar/data/1075656/0001193125-13-187822.txt
1075656,"iGo, Inc.",10-K,2013-04-01,edgar/data/1075656/0001193125-13-136647.txt
1075773,Treaty Energy Corp,10-K,2013-06-27,edgar/data/1075773/0001354488-13-003661.txt
1075773,Treaty Energy Corp,NT 10-K,2013-04-02,edgar/data/1075773/0001354488-13-001701.txt
1075857,VIEW SYSTEMS INC,10-K,2013-04-01,edgar/data/1075857/0001391609-13-000219.txt
1076262,TERRALENE FUELS Corp,10-K,2013-04-15,edgar/data/1076262/0001477932-13-001823.txt
1076481,SEQUENOM INC,10-K/A,2013-06-11,edgar/data/1076481/0001193125-13-253785.txt
1076481,SEQUENOM INC,10-K,2013-04-02,edgar/data/1076481/0001076481-13-000007.txt
1076541,"INNOCOM TECHNOLOGY HOLDINGS, INC.",10-K,2013-04-16,edgar/data/1076541/0001078782-13-000737.txt
1076784,"Yosen Group, Inc.",10-K,2013-04-12,edgar/data/1076784/0001144204-13-021575.txt
1076784,"Yosen Group, Inc.",NT 10-K,2013-04-02,edgar/data/1076784/0001144204-13-019530.txt
1076939,SKYSTAR BIO-PHARMACEUTICAL CO,10-K,2013-04-01,edgar/data/1076939/0001144204-13-019139.txt
1076966,SIERRA RESOURCE GROUP INC,10-K,2013-04-15,edgar/data/1076966/0001193125-13-155174.txt
1077638,SENSE TECHNOLOGIES INC,NT 10-K,2013-05-23,edgar/data/1077638/0001325310-13-000008.txt
1077688,HOOKER FURNITURE CORP,10-K,2013-04-19,edgar/data/1077688/0001185185-13-000894.txt
1077866,LOOKSMART LTD,10-K,2013-04-01,edgar/data/1077866/0001140361-13-014778.txt
1077915,"TACTICAL AIR DEFENSE SERVICES, INC.",NT 10-K,2013-04-01,edgar/data/1077915/0001078782-13-000615.txt
1078037,"REMEDENT, INC.",NT 10-K,2013-06-28,edgar/data/1078037/0001144204-13-037088.txt
1078075,NETSCOUT SYSTEMS INC,10-K,2013-05-24,edgar/data/1078075/0001193125-13-235038.txt
1078099,"MeetMe, Inc.",10-K/A,2013-04-30,edgar/data/1078099/0001437749-13-004945.txt
1078383,IPARTY CORP,10-K/A,2013-04-26,edgar/data/1078383/0001157523-13-002071.txt
1078723,INTERNATIONAL FUEL TECHNOLOGY INC,NT 10-K,2013-04-01,edgar/data/1078723/0001181431-13-019689.txt
1079282,"Bio-Matrix Scientific Group, Inc.",10-K/A,2013-06-07,edgar/data/1079282/0001554795-13-000348.txt
1079282,"Bio-Matrix Scientific Group, Inc.",10-K/A,2013-06-21,edgar/data/1079282/0001554795-13-000369.txt
1080319,EMPIRE GLOBAL CORP.,10-K,2013-04-16,edgar/data/1080319/0001080319-13-000002.txt
1080319,EMPIRE GLOBAL CORP.,NT 10-K,2013-04-01,edgar/data/1080319/0001080319-13-000001.txt
1080398,"Titan Energy Worldwide, Inc.",10-K,2013-04-03,edgar/data/1080398/0001213900-13-001611.txt
1080504,Eastern 1998D Limited Partnership,NT 10-K,2013-04-02,edgar/data/1080504/0000077877-13-000025.txt
